iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,t_opt,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
25,16.66645884513855,52.55396992403839,113.81425025270148,910.8746838490703,-12.437648748518287,2.5,49.14786887168884,0.033789955,0.00026843647,26.835780090996774,2.5,40000,11.09363079071045,0.7097152960588342,0.5750432597760633,34.09641582165933,0.0
26,16.96531844139099,66.59222399881429,148.51657485479464,1232.2912237611745,-13.931901649580944,4.0,45.513614892959595,0.03369564,0.0002977806,30.811424481778527,4.0,40000,6.779496431350708,0.6604271639334911,0.5537265089105766,73.84124327533286,8.0
27,16.188117504119873,71.34065901546262,141.4732064119372,1092.7584608303155,-15.007223028611318,4.0,37.00514531135559,0.033506,0.00029256038,34.86434793514694,4.0,40000,17.050940990447998,0.5655038277587936,0.4940458838411701,45.72504386187645,0.0
28,14.565860986709595,69.56842210934252,202.36199036085233,2205.1113781343975,-14.497232631903195,3.5,30.824965238571167,0.036793496,0.00031941946,38.334755352566496,3.5,40000,12.488733291625977,0.6892532283311587,0.5257907175958123,59.09028102866147,0.0
29,16.11028289794922,77.32475681257829,169.94125016518683,1136.5724047558028,-14.361867670931602,5.0,42.78204154968262,0.04325295,0.00030901819,42.23375549856768,5.0,40000,7.229835748672485,0.6524604471075571,0.543948959888957,78.38619436498763,4.0
30,15.127609252929688,67.89619203154314,135.84959114286744,895.2872747699232,-13.025757413765426,5.0,27.916228532791138,0.034699567,0.00030019414,44.79999915186523,5.0,40000,7.835551738739014,0.7090498085166901,0.6083023506227017,69.09975296030167,8.0
31,15.733497381210327,68.1859350074508,163.9352953932583,1114.3809973240163,-16.824619453543505,4.0,35.710010290145874,0.03927321,0.0002825486,47.138592737423785,4.0,40000,8.032427549362183,0.6654076016148025,0.5860238430190663,59.227959673781136,4.0
32,16.408241748809814,81.59502668148374,173.39271713552031,1403.0502081899824,-16.35404622629779,5.5,51.8954758644104,0.039356582,0.00030407612,50.58423613182978,5.5,40000,10.724288702011108,0.6982999230324675,0.5963449077588067,118.6201059987179,8.0
33,15.219731092453003,61.688296559770016,105.01520871151483,786.9846632701564,-13.236578628472573,2.5,26.86586356163025,0.03305016,0.00030444734,51.69464217462381,2.5,40000,9.388741493225098,0.6528477758000956,0.4888382252110618,92.39194445065415,8.0
34,14.829713821411133,87.09808618748731,188.58500103844065,1891.2360694337062,-10.712873547155368,4.0,68.19296360015869,0.03466897,0.00031489006,55.23498657591016,4.0,40000,15.765586137771606,0.6248917592105901,0.5169282488214307,186.48869640178526,16.0
35,15.228005170822144,93.68355254246319,176.6127447760634,1395.1511372147713,-11.903805234975637,7.5,36.76963925361633,0.03563642,0.0003382153,59.07984317256547,7.5,40000,7.7157511711120605,0.6123805953908336,0.5106428315133409,98.14640129947325,4.0
36,17.40118169784546,100.69222134882037,208.77719006617485,1673.6358665369637,-14.481880878277178,5.5,40.483009338378906,0.03261584,0.00028534234,63.24108099019096,5.5,40000,7.967697858810425,0.6047660324784684,0.4945874937301815,66.23914001276664,4.0
37,16.56257677078247,88.01002032639873,150.95326948584804,979.3932303127552,-7.926571493378495,6.0,40.32667016983032,0.03785644,0.00035232044,65.71797492381174,6.0,40000,5.803710699081421,0.6957594224565781,0.4939118757268455,204.31367625065243,12.0
38,17.8143253326416,135.3223071138388,246.70708040884148,1355.3697215885468,-13.710832405403321,9.5,48.66883945465088,0.03439514,0.00031155974,72.67840814281445,9.5,40000,18.36200261116028,0.603585884220326,0.48889856062712495,133.6356973467673,8.0
39,18.06598210334778,123.07704042742267,208.92630357452705,1415.5206720394576,-6.017246932112107,10.0,36.568480014801025,0.035550218,0.0003271144,77.71827137127528,10.0,40000,12.50014042854309,0.5518694271895417,0.4221462904268494,172.59794592865316,20.0
40,16.51207947731018,151.21537805270378,260.8190692618534,1673.3308033008816,-11.454798322046296,11.0,49.46665954589844,0.035814278,0.00029459703,85.06798203941813,11.0,40000,9.914529085159302,0.5489597097058584,0.4540595890064615,127.4478916071812,12.0
41,16.206207752227783,145.2190741363177,237.9698622922841,1346.5774894061485,-6.115718570630861,12.0,60.438977003097534,0.034457557,0.00033050394,91.08309124910808,12.0,40000,7.800370693206787,0.5812344610677339,0.4571754081240489,171.34105452413928,8.0
42,16.468836307525635,120.57695467164348,205.04668416543402,1381.9154036981013,-7.943736179436125,9.0,33.282230854034424,0.03871433,0.00031707942,94.03247759136163,9.0,40000,8.645384788513184,0.5573343730365337,0.4508037023886838,211.7323968086983,16.0
43,18.798970937728882,158.40630458801468,272.0398196279079,1454.5379834559646,-11.045444237762519,15.0,28.480005264282227,0.03505553,0.0002855329,100.46986029102693,15.0,40000,7.418373346328735,0.585980936198392,0.4560001249153343,122.34243922306383,8.0
44,17.4234938621521,189.71105715748251,292.73717458364723,1723.500546255388,-15.257532564016707,17.0,37.45414447784424,0.034286883,0.00033060028,109.39397997767249,17.0,40000,10.518598556518555,0.5358542091674466,0.4094744430859064,257.82391302323,20.0
45,16.990033626556396,155.19645791996592,244.6544075770038,1280.697199116566,-6.394876273893157,12.5,34.87482929229736,0.036198527,0.0003568906,113.97422777190184,12.5,40000,9.82813024520874,0.5222538597145019,0.44083462898463877,152.49534879934927,12.0
46,16.417752504348755,161.6823643260391,230.2732436718623,1337.0040902157832,-5.914352298708292,13.0,37.69797992706299,0.03749105,0.000312294,118.74504142731556,13.0,40000,11.13635778427124,0.5718074330451323,0.44996162466103073,203.18050365903062,16.0
47,15.71666932106018,219.88674124838104,325.26613352995247,1668.849892378067,-6.800815460726659,21.5,50.16575336456299,0.035646025,0.00029820434,128.8592114094221,21.5,40000,4.495065450668335,0.5537882965439929,0.44181452953721223,166.89287099809263,16.0
48,16.506482124328613,226.90564608333494,322.57303818950186,1743.4176616920286,-9.031541259942326,18.5,34.94446539878845,0.03242323,0.00031402684,138.6638548768134,18.5,40000,5.12701153755188,0.45948887373803277,0.36407095104372356,176.1512460641273,20.0
49,15.915888547897339,247.979893124761,325.10545625686416,1559.1927044504098,-6.113932559676595,24.0,28.25354790687561,0.03482342,0.00031640002,149.59545870160815,24.0,40000,14.281044721603394,0.43535000228948834,0.36205274289959316,249.43745158200866,28.0
50,16.061768531799316,227.85972472627628,336.6144354091839,1726.546497185847,-11.666771302927295,19.5,46.517465353012085,0.033124425,0.0003162805,157.42188530407498,19.5,40000,12.842493295669556,0.5267487441872201,0.4403201676346491,261.5398988500268,24.0
51,16.244690895080566,326.85534887978037,399.9104255132473,2312.978625631012,-15.56833343066994,34.0,29.463897466659546,0.03346312,0.00031989565,174.3652316616455,34.0,40000,14.280986070632935,0.40485348333839444,0.3254708562668094,224.7653478906857,28.0
52,17.735188245773315,377.2688108987895,489.27792037936257,2206.6844025684745,-12.963685180716356,34.5,31.036998987197876,0.032512117,0.00029915496,194.65558958535993,34.5,40000,13.654076099395752,0.4230497852157132,0.36040188574700033,247.8625868969735,28.0
53,17.587564945220947,403.4153464747542,457.2595612074386,2303.0079687232446,-17.640392398228013,39.0,74.58357071876526,0.033338316,0.0003126262,215.53156527429937,39.0,40000,12.57957148551941,0.4098183936167832,0.3577993470270955,174.91338775313363,16.0
54,16.76667547225952,428.25823402445417,512.1124890395558,2273.6008775183477,-10.740786990109333,41.0,57.36375427246094,0.030495306,0.00030997847,236.80423214931486,41.0,40000,10.496229648590088,0.40091383663056596,0.32609919081614386,255.4794171267704,28.0
55,24.302874088287354,500.6832393611102,552.3620267863286,3123.0129485792113,-18.159774294163096,45.5,45.87112474441528,0.02975523,0.00031402046,263.1921328704944,45.5,40000,6.0469584465026855,0.37738090570833854,0.3176477830790631,498.77764277098953,52.0
56,17.30406379699707,467.7962444864638,553.3011595321356,2460.4104078548808,-6.9415279032395905,42.5,49.120322465896606,0.03075967,0.0003044936,283.6525440320913,42.5,40000,7.40148401260376,0.36154262396704934,0.31458211212151077,401.5216219494395,52.0
57,16.80235528945923,566.77563458806,607.0157344773811,3538.0904254510683,-15.17996026515551,51.5,58.855735778808594,0.027022569,0.00028664217,311.9648530876882,51.5,40000,11.567999839782715,0.3620515295707161,0.3037916569764938,291.046482306766,40.0
58,18.496005296707153,553.7291039926064,530.1493523064116,2526.6470155080574,-13.136611557002917,54.0,40.79920434951782,0.033211097,0.0003134537,336.1412781781801,54.0,40000,10.018259763717651,0.32269736223263773,0.27418946711145253,468.2310738517826,52.0
59,17.10789442062378,586.8775316496129,600.3842704165447,2280.1043643848047,-14.764418523445924,51.5,36.85767483711243,0.029542267,0.00032274064,361.2149035253234,51.5,40000,10.075255155563354,0.3082703004084469,0.258728911569776,558.1138172407514,52.0
60,16.819417238235474,567.885616569885,622.7274464623343,3051.7297969292117,-16.58900582649341,50.0,42.10171627998352,0.028183915,0.00031487553,381.8819748297796,50.0,40000,6.115444898605347,0.3037534628009432,0.26884652212332855,496.7126860200162,52.0
61,14.403256177902222,604.4476984507685,635.7503751482327,2832.7775292378633,-13.441888413938955,49.0,32.82371687889099,0.036181226,0.00034246303,404.1385471918785,49.0,40000,6.938377618789673,0.3178320422642762,0.27183562712357384,575.8729248917258,60.0
62,15.54961347579956,644.3864061935361,625.3001021913353,2503.103278868668,-16.060371647838508,53.0,28.10788083076477,0.032017555,0.0003408827,428.1633330920443,53.0,40000,8.89954948425293,0.30872539667544663,0.2531362575772371,657.5075731461881,64.0
63,14.308807134628296,704.9548239521458,687.9548536991822,3409.9635968012553,-14.929172660919455,55.0,29.53311038017273,0.0335136,0.0003428546,455.84248217805447,55.0,40000,4.796647548675537,0.28460321130519933,0.24696712671024726,862.356005474422,68.0
64,14.31534457206726,786.0859169015613,757.4803194912555,3503.9240256975836,-10.752431149269752,55.5,22.721017599105835,0.029863475,0.00031987118,488.86682565040513,55.5,40000,4.739216566085815,0.27282785980304125,0.2205148087085805,945.4491619110023,80.0
65,14.828235149383545,798.0198093432551,759.4165277650794,3354.108080692639,-4.9831557797633,60.0,29.169800519943237,0.031599175,0.00034109913,519.7821240196902,60.0,40000,8.591303586959839,0.27655104488946997,0.23429839436972216,747.0878330206388,64.0
66,16.452152729034424,852.1334576115253,781.7670799874336,3333.235331852555,-18.53518272450755,60.0,39.3090922832489,0.033036295,0.00033672282,553.0172573788736,60.0,40000,5.308218002319336,0.26396510670336104,0.21814373512445726,634.4660904303497,68.0
67,16.11245059967041,964.7633229262833,796.993185479011,3077.58740959776,-14.511947850294568,68.5,30.390766143798828,0.029430086,0.0003420916,594.1918639336146,68.5,40000,12.077723979949951,0.24189977165999457,0.1998683658144815,880.598266607335,72.0
68,14.815452337265015,1078.818095580584,815.023416397266,2810.5879797128673,-5.223234399795057,71.0,42.98465633392334,0.030787662,0.00033846733,642.6544870983116,71.0,40000,6.2373692989349365,0.21847763336662468,0.1798132959473847,1167.6225738011017,80.0
69,15.215195655822754,986.2935739843185,842.6349194528354,3299.338001483113,-6.49381896447029,67.0,34.361786127090454,0.03137886,0.00033019742,677.0183957869124,67.0,40000,12.12516474723816,0.2677344604085752,0.23108484106640254,974.4065372454629,84.0
70,15.340104341506958,1203.6422532685401,853.4560431783285,3317.440861443683,-5.366476895886847,77.5,37.38924217224121,0.028435627,0.00033268175,729.6807815350752,77.5,40000,6.5919716358184814,0.19333186951799397,0.15308615906753692,1176.2539949189768,72.0
71,14.616981506347656,1228.740903485856,874.803987336617,3713.0174989606207,-4.530231391782583,76.5,56.61202096939087,0.031666543,0.0003405109,779.5867937301533,76.5,40000,6.560674428939819,0.20173514343845117,0.17311904010212986,1381.2973217725498,80.0
72,14.711722612380981,1245.412244992726,923.9997445821807,3761.2321166841657,-7.536943640779617,76.5,40.405614376068115,0.034271445,0.00033189254,826.1693388564106,76.5,40000,4.812933683395386,0.20031704412786858,0.15374817632580984,1331.3038150650402,84.0
73,12.705271482467651,1282.3916844318217,912.9350447507102,3289.573348990888,-14.267037850368938,74.5,21.148200511932373,0.034661513,0.0003578351,871.7915734139517,74.5,40000,3.5578536987304688,0.17826633210454512,0.15716196538162114,1407.0245179638375,80.0
74,13.016014099121094,1423.004642461607,976.3387695085135,4052.6887837844397,-4.65250704166387,79.0,22.95881724357605,0.030863961,0.00032843597,926.9128803187173,79.0,40000,9.811790704727173,0.20707267114433947,0.1460398123010959,1628.4559140338208,92.0
75,13.008822679519653,1493.1354882456228,977.1335398552392,3700.21368112374,-12.548842304516922,80.0,21.668012380599976,0.033201814,0.00035756186,983.5351411114078,80.0,40000,17.48262357711792,0.1497943881867717,0.12542684268688364,1365.8863553507958,88.0
76,13.116515874862671,1484.2582212381537,987.0645279690843,3933.116307326174,-5.12211070584489,80.5,33.628843784332275,0.031402912,0.00033288493,1033.6074491240824,80.5,40000,8.78874683380127,0.1647681772433623,0.142089429985336,1320.4400316919555,84.0
77,13.302749633789062,1626.6179706353055,968.6490244063908,4084.9949736798085,-4.49920642325015,84.0,33.11351990699768,0.03492652,0.00034960406,1092.9085012752048,84.0,40000,11.271469831466675,0.14515147238080414,0.12337904578371543,1243.34201568012,88.0
78,13.198257684707642,1797.7031125067672,1001.9321690714203,3826.6316996237915,-10.119995657995856,84.5,21.939658403396606,0.03204971,0.0003450403,1163.3879623983612,84.5,40000,7.49642539024353,0.12167714143373651,0.0971290373262252,1612.3441997066695,92.0
79,13.309717178344727,1691.9001195002527,1102.195496928653,4063.595073560331,-9.58616276626177,81.0,48.60722255706787,0.031940743,0.00035756076,1216.2391781085505,81.0,40000,14.10361099243164,0.1604654449695568,0.14010756489701245,1559.6122803053074,92.0
80,13.508622407913208,1855.890662388248,1086.2313924285424,3920.8952600461794,-5.730421897968708,84.0,19.0228590965271,0.03034036,0.0003352508,1280.2043265365203,84.0,40000,17.619659662246704,0.12299492331795812,0.10229821341470743,1450.403939839422,92.0
81,13.604163885116577,1767.9478391264106,1005.262001212862,4042.404154928453,-8.928889289872762,85.0,33.35359835624695,0.030532695,0.00034117195,1328.9786777955094,85.0,40000,3.3574576377868652,0.12063226423177276,0.08931483374976248,1674.666389316846,84.0
82,13.983757019042969,1906.93627709563,1011.5736334032725,3922.934449594702,-7.6802834900525605,86.5,26.876965045928955,0.032321174,0.00034823062,1386.7744377255215,86.5,40000,5.31210732460022,0.12032049461647637,0.09415171300063367,1918.326753749612,92.0
83,13.59241771697998,1916.7060148784274,1139.4233989694712,4241.201628182778,-14.692855008156835,83.0,48.91017770767212,0.030907704,0.00034422753,1439.767595440812,83.0,40000,11.95797085762024,0.11793712971502207,0.10199524993693544,1881.2889691322166,92.0
84,13.501763343811035,2030.4640354833643,1168.7044563665681,4281.695597232431,-13.333985985407354,83.0,33.67958927154541,0.035495576,0.0003570667,1498.8372394450673,83.0,40000,3.3386428356170654,0.10645401772049971,0.09116316705097684,1967.4405006525603,88.0
85,13.797278881072998,1953.3610136706154,1113.4180870453552,4640.017770657058,-6.477582080982985,83.5,32.163219928741455,0.033895086,0.0003701104,1544.289616867622,83.5,40000,3.1951398849487305,0.11300424686757814,0.09554435922391956,2031.377442776318,96.0
86,13.805973052978516,2153.5020066504094,1086.5852536783948,4538.750379198389,-7.68692879515697,87.0,34.00683379173279,0.03235649,0.00036155968,1605.2108558459008,87.0,40000,3.9333670139312744,0.09371051595470044,0.08011952970844163,1846.0232266754338,88.0
87,13.492342948913574,2049.549265109229,1171.915792512468,4242.103161602873,-5.546123065286666,84.5,44.12703084945679,0.03519965,0.00034262185,1649.6446967722336,84.5,40000,4.9330222606658936,0.11441575582439069,0.0917988314297486,1253.584144449162,88.0
88,13.525770664215088,2181.937423597402,1117.840599914549,4400.905957790761,-5.060259650772245,87.5,19.58888006210327,0.034529034,0.0003576629,1702.8739694547503,87.5,40000,10.738030195236206,0.10690153777419005,0.08632241021681164,1381.079745578008,80.0
89,13.517083406448364,2147.706228444082,1148.1215258049265,4052.77773645692,-17.921202797039317,87.5,31.719163179397583,0.03294831,0.0003462014,1747.3571953536837,87.5,40000,3.604490041732788,0.1080076547719041,0.09539151630359322,1682.72728992785,88.0
90,13.325042009353638,2199.2960462651135,1140.2311380457518,4233.41676082544,-4.873531963082959,86.5,22.13794779777527,0.031845294,0.00034315925,1792.5510804448268,86.5,40000,4.770716667175293,0.09162640824865338,0.07775922600510579,1923.1654124791237,96.0
91,13.591607332229614,2303.8852100947097,1183.7695787127952,4169.058263290817,-8.717726811414757,88.5,48.55770421028137,0.03342291,0.00036244452,1843.6844934098153,88.5,40000,4.279707431793213,0.08460048777576121,0.07361804416847699,2235.0594133592317,88.0
92,13.841810464859009,2500.0490439879663,1228.418370716016,4756.41426650446,-12.8375868984915,86.5,29.57318663597107,0.03264715,0.00036774663,1909.3209484676306,86.5,40000,6.365870475769043,0.08843125884270991,0.07112541166740231,2695.619582351411,96.0
93,13.615519523620605,2361.145731022216,1171.9526172444014,4264.391088827266,-5.067417185334144,87.5,47.13300681114197,0.034052957,0.0003845061,1954.5034267230892,87.5,40000,5.674570560455322,0.09776425953020647,0.0801873897345764,2613.2523018554098,96.0
94,13.225942134857178,2301.4221762339166,1292.7755366860579,4533.074635229402,-13.805480689377505,84.5,31.859421968460083,0.034353074,0.00039040495,1989.195301674172,84.5,40000,6.50529408454895,0.10488519871159875,0.0885465131573552,2697.264634035956,92.0
95,14.203312158584595,2458.4665213725966,1166.6878658994274,4256.568692654248,-16.1285922742079,89.5,40.37773561477661,0.03376516,0.00037122142,2036.1224236440146,89.5,40000,3.893556594848633,0.08326455778164805,0.06835861087801286,2682.512292146878,96.0
96,13.910145998001099,2560.40027267306,1167.2593659222773,4402.037962058247,-22.01011071986158,90.0,30.827769994735718,0.03430382,0.00037620444,2088.5502085469193,90.0,40000,4.950546741485596,0.07723882213472276,0.06488762151720762,2776.6860030385474,92.0
97,13.700675249099731,2607.5353482427786,1214.5223724279645,4434.827967860297,-17.440765426462065,91.5,38.046693325042725,0.035034254,0.00036097417,2140.4487225165053,91.5,40000,14.631505012512207,0.07695795975685026,0.06573713457714774,2344.3193266382686,92.0
98,13.821540832519531,2589.3967939881413,1227.5124826524075,4522.214501594337,-17.042529589869783,86.5,39.8705415725708,0.035968278,0.00039983643,2185.343529663669,86.5,40000,15.313683032989502,0.07642351904611029,0.06655905481879304,2646.250515615424,92.0
99,14.816717147827148,2545.7225576621936,1229.8886106539949,4412.494452890921,-5.056020149412329,88.0,42.06785750389099,0.037283435,0.00038084603,2221.3814324635214,88.0,40000,9.106592893600464,0.07286316559594268,0.061260177966879686,2642.2600482299995,88.0
100,13.832499504089355,2652.1321442148383,1182.187563099443,4664.695065269707,-6.298430620414838,90.0,20.115018844604492,0.034300406,0.0003867974,2264.456503638653,90.0,40000,10.49972152709961,0.06779031655340499,0.059761391736126955,2843.9143996418547,96.0
101,13.390599489212036,2591.0809844779014,1353.3749800370406,4622.05073607413,-12.185145354450428,85.5,32.99961972236633,0.038534135,0.00039048394,2297.118951722578,85.5,40000,15.695590257644653,0.07769487051844932,0.06441508555920435,3127.81117755342,100.0
102,13.596341133117676,2760.7218140628115,1269.0816002348658,4528.179029706742,-4.2391250163733805,90.0,41.84572243690491,0.034784168,0.00039988375,2343.4792379566015,90.0,40000,15.35976243019104,0.06917483267715654,0.05479754422445407,2729.5937698526263,92.0
103,13.494440078735352,2778.086340886899,1227.00217066142,4731.684782688275,-2.584500301279333,89.0,36.484686851501465,0.03843827,0.00039502967,2386.9399482496315,89.0,40000,4.962556600570679,0.06594872241281739,0.054863076998480774,2855.442339159756,100.0
104,13.702066421508789,2942.235324778107,1164.87139226159,4362.104325974355,9.877954178288341,91.0,35.86412501335144,0.03556283,0.00035759163,2442.469485902479,91.0,40000,14.181869506835938,0.0577736397730362,0.04731942419435676,2923.7280182339564,100.0
105,15.023458003997803,2686.9923542406923,1173.5314302780573,4481.189703285931,-14.532383651980913,90.0,26.81554651260376,0.033983216,0.00035629634,2466.9217727363,90.0,40000,12.93760371208191,0.06995992361987731,0.05839706201416802,2962.5766804833816,100.0
106,13.901877880096436,2840.737626214857,1143.6265724971688,4442.148983647711,-3.1722913064436122,93.5,17.673845052719116,0.035184354,0.00038596176,2504.3033580841557,93.5,40000,7.03928279876709,0.05863125719503784,0.047151083186729933,2771.5221814091674,96.0
107,13.493037939071655,2714.1854137787577,1262.7427935396122,4559.753112992813,-7.844259008131357,88.5,19.183084964752197,0.037805118,0.0003920964,2525.2915636536163,88.5,40000,4.473911285400391,0.07386443449131534,0.06158569744551227,2924.9019660264566,100.0
108,13.950058460235596,3085.1425620256223,1044.608481525366,4611.063576831912,-3.6252102509825948,92.5,19.07683491706848,0.029749507,0.00035719576,2581.276663490817,92.5,40000,6.681954383850098,0.05034341654082232,0.0379320974794851,3306.102629250568,100.0
109,13.955919027328491,2960.329900146263,1133.4957178553666,4545.1581848548,-11.61998307365956,92.5,43.82539129257202,0.04123757,0.00043800334,2619.1819871563616,92.5,40000,9.942856550216675,0.05351198794038389,0.046173184893027415,3095.9593266620386,100.0
110,13.953699350357056,2856.596799741144,1124.587175508917,4371.956898040409,9.935818369464421,95.5,48.85910105705261,0.03612693,0.00040963263,2642.9234684148396,95.5,40000,3.815950870513916,0.05493679365609286,0.04618246162847738,2930.263470679623,100.0
