iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,17.960128784179688,-3.8354306660363644,5.271071552528709,45.66051608001123,-11.02094625226779,0.0,155.46609556029344,0.05,0.1724414825439453,4.043891191482544,0.02405455,0.035285696,-3.8354306660363644,0.0,40000,1.3442771434783936,0.9816776742627564,0.6793097172880209,-4.172185089766554,0.0
1,11.792198419570923,-4.021020005036583,4.292986554864141,45.46549184697239,-7.670654269715207,0.0,128.53655330343554,0.05,0.08544421195983887,1.7391109466552734,0.025438214,0.04695784,-3.8539895999363862,0.0,40000,4.932072877883911,0.7360116855036769,0.5792287626298663,-4.049586852216285,0.0
2,12.018287420272827,-2.4538248164817165,7.969243178430917,53.07739621938892,-14.60810891062011,0.0,148.88732180470856,0.05,0.08292126655578613,1.6042840480804443,0.02541411,0.037777416,-3.7139731215909193,0.0,40000,5.865820646286011,0.8858267378539214,0.6427033299831626,-3.822172578903355,0.0
3,10.630671977996826,-2.1505061324197863,10.713517415676266,75.27730299804543,-13.748400434248621,0.0,143.1571309268771,0.05,0.08087539672851562,1.6292121410369873,0.025216267,0.036670707,-3.557626422673806,0.0,40000,7.559654235839844,0.7793322130856124,0.6655952164705881,-2.7720626541655333,0.0
4,10.333350419998169,-0.1841834774011059,18.108568895809974,200.09536011658253,-12.867900999132697,0.0,119.42583844875858,0.05,0.08167481422424316,1.8577344417572021,0.025587276,0.054810226,-3.220282128146536,0.0,40000,7.550229072570801,0.899933064634477,0.718954279206364,-2.5990741660270777,0.0
5,10.540524244308472,-2.0792223459892476,13.290967910884161,130.49743397987373,-9.409709359266408,0.0,134.65280697622208,0.05,0.07981419563293457,1.5930519104003906,0.025325699,0.039156314,-3.1061761499308074,0.0,40000,7.542696714401245,0.6910031887552175,0.5750387679803188,-2.9008423878515903,0.0
6,10.692318439483643,1.8325149638411273,36.71827912843749,478.52778229512603,-12.273472137793275,0.0,127.9531088179093,0.05,0.08357834815979004,1.5708081722259521,0.025268793,0.061081186,-2.612307038553614,0.0,40000,6.249495267868042,0.9388905988345699,0.8734258355982862,-2.066242465984135,0.0
7,10.518478631973267,-0.2225267217848382,15.033514209183515,100.03205089796927,-10.184306707377553,0.0,128.8328768068958,0.05,0.08946681022644043,1.6173453330993652,0.025021518,0.03862785,-2.3733290068767365,0.0,40000,4.906398057937622,0.8019223109495143,0.6465473681067491,0.5438909939509926,0.0
8,10.508894920349121,4.753716838241647,32.27671796128,301.0530954747743,-9.093481632197035,0.0,148.66976058462373,0.05,0.07910847663879395,1.5371065139770508,0.025039209,0.04095517,-1.6606244223648983,0.0,40000,5.560042381286621,0.7232484678829698,0.5583229508384099,1.2115639963321927,0.0
9,10.221198081970215,0.3468908917488932,17.393057505893545,179.19858430827236,-12.831114574803888,0.0,136.5392249183588,0.05,0.08093571662902832,1.542212724685669,0.025389696,0.037697185,-1.4598728909535192,0.0,40000,10.325202703475952,1.0879175344679681,0.7432062845192499,8.582652936490517,0.0
10,10.525454759597778,9.114747963958092,82.61892230861133,1115.1201710848536,-13.55958762343295,0.5,167.538647868158,0.05,0.08537411689758301,1.508659839630127,0.024810767,0.03831635,-0.4024108054623581,0.5,40000,6.911447286605835,0.9092877893631491,0.7933073754453711,-1.4229812480704191,0.0
11,10.912984132766724,7.940049083572383,55.69419361870812,556.8382027176655,-11.705884769223168,0.5,137.95890682447205,0.05,0.09782004356384277,1.5653324127197266,0.025807908,0.044689976,0.4318351834411161,0.5,40000,5.0413525104522705,0.9087216348808412,0.7952291536756916,-1.9193127308733278,0.0
12,10.648923635482788,6.006253611206941,30.94202793423597,201.4949783209226,-9.881702369584719,0.0,140.5164265297359,0.05,0.09281754493713379,1.5241661071777344,0.025086263,0.036283046,0.9892770262176986,0.0,40000,5.0945446491241455,0.9049714077167185,0.657568521410905,-3.1616014128063092,0.0
13,10.404061794281006,3.7477920813963372,25.815759953812172,192.93554980434553,-11.945525938244836,0.0,122.53218484337789,0.05,0.10529613494873047,1.5266711711883545,0.024904754,0.041402943,1.2651285317355625,0.0,40000,7.2843968868255615,0.8533369373295723,0.7074932017316878,-3.135951108399805,0.0
14,11.031039714813232,14.23811640696576,71.88017566925396,791.161223322039,-11.97404848152759,1.0,141.34002339297612,0.05,0.08135461807250977,1.5552895069122314,0.02525622,0.04705077,2.5624273192585827,1.0,40000,7.189961194992065,0.8709075215810254,0.7655473898549225,-3.031931998815903,0.0
15,10.629493474960327,5.209668571604201,26.01250405054251,194.41967614199282,-13.243175029954813,0.0,134.37553979734074,0.05,0.10465621948242188,1.5536870956420898,0.02517453,0.037617404,2.8271514444931447,0.0,40000,5.222243785858154,0.8595393362656212,0.6761518923841782,0.08490894454743327,0.0
16,14.131925106048584,5.82640742430214,39.52088844809339,339.30147109414565,-13.777276789189779,0.0,134.96369247154178,0.05,0.21379876136779785,2.2214441299438477,0.025396964,0.045617677,3.1270770424740446,0.0,40000,6.647796392440796,0.7593913197763433,0.6987169922870007,0.27637282609066693,0.0
17,10.724714756011963,8.966839019852136,56.769746711752084,588.6768686559715,-13.258579011340302,0.5,151.82727798010552,0.05,0.07659029960632324,1.6120774745941162,0.024779001,0.03688655,3.7110532402118537,0.5,40000,7.5236124992370605,0.8521040158907137,0.7334187632686087,1.9313112984174559,0.0
18,10.968251466751099,11.386770313832722,44.09406592220746,374.4855180075405,-13.86689575518404,0.0,133.88341168498508,0.05,0.08067989349365234,1.536475658416748,0.02485779,0.039152678,4.47862494757394,0.0,40000,8.230746984481812,0.7852135611629361,0.6227062388415713,-2.8551987581466647,0.0
19,10.616856098175049,16.963914345424396,90.09541223583255,881.0730891352307,-14.050744716364239,1.5,155.7481892709922,0.05,0.07523608207702637,1.5365638732910156,0.025020849,0.034537666,5.727153887358986,1.5,40000,5.556012392044067,0.741031337681261,0.6235128267418698,-0.06401079725891769,0.0
20,10.506609439849854,14.725339175074533,80.27806309322115,918.8158234328578,-15.145539051960325,0.5,141.23888849920007,0.05,0.07965302467346191,1.5456089973449707,0.025172345,0.04163585,6.626972416130541,0.5,40000,7.513862609863281,0.8092570835905645,0.6872097677838688,55.09020144024118,4.0
21,10.937610149383545,34.675108734346686,123.45602734085014,941.220496149768,-13.88487356942028,3.0,147.16978623809746,0.05,0.0819845199584961,1.533463716506958,0.02503739,0.037645377,9.431786047952157,3.0,40000,5.334837436676025,0.7135402399188664,0.6279728858565236,18.156359867671345,0.0
