iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
23,10.408084392547607,6.136502223888454,48.03630745404604,484.9178674232009,-12.321713171199738,1.0,147.44756070455963,0.05,0.09244894981384277,1.5615837574005127,0.024751259,0.035298947,2.7339199001248193,1.0,40000,6.33352518081665,0.9202809655671533,0.7002309276929346,7.605133861214837,0.0
24,10.335487842559814,7.782612375746441,47.468843911269964,393.6509394984046,-8.980833698057335,1.0,126.88124004998147,0.05,0.07475423812866211,1.6384804248809814,0.025240747,0.042453665,3.2387891476869815,1.0,40000,6.385387182235718,0.8182593598811272,0.6808371316314203,39.460048454832815,4.0
25,10.294461011886597,7.299876059978564,79.04827703173245,1047.203341269351,-11.41306732786948,0.5,111.24467665498915,0.05,0.11504960060119629,1.9193289279937744,0.02490239,0.06324834,3.6448978389161395,0.5,40000,9.911986827850342,0.8380190004423328,0.6398526917651324,19.895919715294582,0.0
26,12.233975887298584,8.38995001410602,65.62923919253873,686.2168860892868,-14.390798737460818,1.0,142.42882983876297,0.05,0.1055140495300293,2.029850959777832,0.025221307,0.03852814,4.119403056435128,1.0,40000,6.373543977737427,1.0060799177011128,0.7510690074676571,41.14513283957249,4.0
27,11.807850122451782,12.098152324258537,83.30921632324679,898.7400153025426,-12.322245213485232,1.0,140.90011939041096,0.05,0.11057543754577637,1.6937031745910645,0.02522991,0.040892664,4.917277983217469,1.0,40000,5.758352994918823,0.7864972596173883,0.6565139311465843,8.01178489001283,0.0
28,11.734530925750732,6.743434467640452,60.38676923241912,735.3559029958221,-10.113085963183941,0.5,146.7115512251597,0.05,0.13449907302856445,2.6078202724456787,0.024793599,0.038266845,5.099893631659768,0.5,40000,6.511052846908569,0.8535967803423298,0.7659273003357026,24.02005106061819,4.0
29,11.004522562026978,6.248297878052901,45.64915596934636,472.1142778430512,-8.125909159748517,0.0,122.37742208329387,0.05,0.08667826652526855,2.0922179222106934,0.02518975,0.04968506,5.214734056299082,0.0,40000,8.627002239227295,0.7419137945727915,0.5405952169664519,16.207014306160083,4.0
30,13.861567974090576,6.465069125947466,41.60301256785609,458.5895276544063,-13.349466367252768,0.0,124.07103664654555,0.05,0.16693902015686035,2.2394397258758545,0.024985896,0.03462524,5.339767563263921,0.0,40000,5.3719282150268555,0.8389037006418792,0.5964516223678998,15.270858115879799,0.0
31,12.305496215820312,18.50726269285927,67.2948998153336,551.3074097579615,-14.561176286440546,0.0,137.50074113353375,0.05,0.12009119987487793,1.859910011291504,0.024660883,0.04081114,6.656517076223457,0.0,40000,7.156733512878418,0.6979036162816837,0.5248693973014487,4.386468143544185,0.0
32,11.932486295700073,10.611593215463504,43.52119149539707,338.0294308761792,-11.33821287742895,0.5,142.7209795471373,0.05,0.13596630096435547,1.7531585693359375,0.025212979,0.03468835,7.052024690147462,0.5,40000,5.308518409729004,0.7239220989034959,0.48976833680883786,5.34180815470115,0.0
33,11.038074493408203,6.331221097844341,33.646286370234854,249.35616919372933,-13.103965287849249,0.0,137.9641788197509,0.05,0.08939456939697266,1.6834793090820312,0.025226325,0.040536974,6.97994433091715,0.0,40000,5.556170701980591,0.7960533070039669,0.6627402759879112,3.022356337183586,0.0
34,11.022849798202515,18.415797588922405,84.40124882386696,950.3433247767314,-13.316852456702545,0.5,143.4143287191579,0.05,0.08844184875488281,1.5604557991027832,0.025028195,0.04006422,8.123529656717675,0.5,40000,6.568647146224976,0.8348172556376334,0.618412861723811,3.2789855321483516,0.0
35,10.812580347061157,15.766655288197917,82.80529231286296,814.6061515685908,-14.648866767567215,1.0,151.6045307273782,0.05,0.11814475059509277,1.7352299690246582,0.024824247,0.034961037,8.8878422198657,1.0,40000,9.061824083328247,0.8354620510645285,0.6069851865983961,6.87963820235817,0.0
36,10.805585861206055,25.553699941290017,129.15832768246318,1007.644125242675,-13.192694402504161,2.5,135.25791150695977,0.05,0.09400224685668945,1.793274164199829,0.024817364,0.038487174,10.554427992008133,2.5,40000,7.005967617034912,0.6527493039162219,0.4820375194281088,31.21045263106917,4.0
37,10.830347537994385,16.944487516627532,78.08311795672228,689.5142379597295,-14.569610310864046,1.5,140.32912581685216,0.05,0.08391523361206055,1.6112606525421143,0.024922928,0.035628267,11.193433944470073,1.5,40000,6.553995370864868,1.1082319015378095,0.6795958450967524,90.59261852922765,8.0
38,11.623788356781006,20.988423617472307,91.92872688251674,765.1762011727851,-12.566882483223578,1.5,150.91943893682657,0.05,0.13455748558044434,2.3994855880737305,0.025204822,0.036223534,12.172932911770296,1.5,40000,9.574363470077515,0.7153416551389268,0.5530982982910233,36.31171511165992,4.0
39,11.293292045593262,38.82967809916515,240.8705492574462,3128.845482539224,-12.305956221711472,1.5,153.01119238239596,0.05,0.09330892562866211,1.5020978450775146,0.025042854,0.035654392,14.838607430509782,1.5,40000,3.958454132080078,0.7930683282707826,0.5930758504570991,31.6655950694307,4.0
40,10.892087459564209,28.423152878440206,105.4535129166899,1145.413459188668,-12.705103744503269,1.0,152.11302534974857,0.05,0.08221578598022461,1.5630342960357666,0.025167689,0.033650447,16.197061975302827,1.0,40000,7.654266834259033,1.0418569511087534,0.7660848565308023,20.460278886478935,0.0
41,11.420726776123047,27.98066240779075,98.75258623434824,686.1069746069066,-14.02319637655608,2.0,154.55792093602716,0.05,0.08101224899291992,1.5016672611236572,0.024903605,0.034172475,17.375422018551617,2.0,40000,9.350424766540527,0.7516418686011277,0.5561591860530601,20.885604600318235,0.0
42,11.047932624816895,36.54566965123364,153.98227124727998,1479.6568257434742,-14.183548599930273,3.0,143.7533099805348,0.05,0.08559179306030273,1.4846055507659912,0.025256524,0.035271805,19.29244678181982,3.0,40000,6.607109069824219,0.8712053405461572,0.5833497678288055,58.585492014329304,4.0
43,11.811788320541382,30.263333513768558,120.22066288838603,1210.303438143993,-16.43177146361546,3.0,141.7450693131676,0.05,0.1261882781982422,1.6763832569122314,0.02520894,0.03998501,20.389535455014695,3.0,40000,8.74807095527649,0.9694309659317958,0.5859391498808576,10.894230457648616,0.0
44,11.700106859207153,42.30580812185164,201.24036619758053,2075.492792505003,-10.998330944787794,2.0,157.97372632547237,0.05,0.07898235321044922,1.992159128189087,0.025087222,0.034724627,22.58116272169839,2.0,40000,7.291037321090698,0.8095211545353452,0.5264350088242508,16.998959292959103,0.0
45,12.347509384155273,42.33575155321074,135.06617217387472,962.28288240125,-11.135851507620716,4.5,140.12630357354521,0.05,0.10068440437316895,1.5744009017944336,0.024987323,0.038765926,24.556621604849624,4.5,40000,4.72870397567749,0.8597983889106581,0.5669087331958694,23.840705316220955,0.0
46,11.20296049118042,56.42793847136423,179.2410826241512,1194.6126628513066,-16.63637998377426,6.0,157.65192392146798,0.05,0.07694888114929199,1.487006664276123,0.024962353,0.033413302,27.743753291501086,6.0,40000,8.132560968399048,0.7485763611084144,0.594296880143456,-0.7498763221558242,0.0
47,11.813609838485718,86.1984633757672,285.89237148799765,2712.448876314653,-14.97785753247849,7.0,150.40679568935184,0.05,0.09894895553588867,1.6197330951690674,0.02464206,0.035911676,33.5892242999277,7.0,40000,4.923321723937988,0.6553950980842806,0.5318807192946743,29.38575530455826,4.0
48,12.10702133178711,76.62989887348957,221.67961869535046,1651.2269995846318,-13.390236748981792,7.5,142.1295093802345,0.05,0.09073567390441895,1.5282211303710938,0.02475206,0.037611518,37.89329175728389,7.5,40000,5.972128868103027,0.647264387480312,0.5431425782380689,87.69194920540636,8.0
49,11.408280611038208,66.65732090991824,203.75974930955485,1715.63420277514,-16.802817764017885,5.0,145.76768225025484,0.05,0.09073328971862793,1.484119176864624,0.024880035,0.035467558,40.769694672547324,5.0,40000,6.893773555755615,0.6004364597604109,0.4820465909039711,64.9659556374994,4.0
50,11.2042236328125,51.38720485870506,156.75869772318453,1364.9542055874126,-13.912050692957434,3.5,147.61719979210923,0.05,0.07480978965759277,1.5037589073181152,0.025180068,0.03462887,41.8314456911631,3.5,40000,5.937673091888428,0.678790700928685,0.5402669477270907,124.19328519709629,8.0
51,11.319530725479126,75.00155311260845,239.60529592296862,1506.725592665478,-14.294557210679567,5.0,148.12642233507637,0.05,0.07694435119628906,1.5268852710723877,0.024772272,0.035799578,45.148456433307636,5.0,40000,6.334517240524292,0.6768284702231255,0.5111150342524575,183.53716697716155,12.0
52,11.725785732269287,84.94822528263589,252.5194492017717,1751.7283003429204,-13.385591608183574,7.0,150.77419607079437,0.05,0.0983576774597168,1.7193617820739746,0.025089933,0.033223666,49.12843331824046,7.0,40000,4.4167704582214355,0.6194008023553964,0.4860470364476379,137.84554370578076,8.0
53,12.4340341091156,79.0032378604679,217.77755523917693,1573.4216673790902,-15.731414606354909,5.5,154.59206578966,0.05,0.08221912384033203,1.9227027893066406,0.024673859,0.033002827,52.11591377246321,5.5,40000,5.048497438430786,0.7133319066631573,0.5196982640538204,226.28875821237594,16.0
54,11.817099571228027,92.33317152028381,255.423100744345,1842.9046304498265,-13.359397572209797,8.5,157.98579305525232,0.05,0.08342409133911133,1.5993149280548096,0.024633462,0.03296409,56.13763954724527,8.5,40000,5.187340021133423,0.6013904952871917,0.48686887048710004,153.91052420722573,12.0
55,12.431960105895996,116.07832296728539,309.80928010366193,2166.903296693991,-15.06015765368948,9.0,148.6286022169698,0.05,0.08238744735717773,1.5501501560211182,0.024692956,0.03332073,62.131707889249284,9.0,40000,4.3037731647491455,0.6376832606111807,0.4546331660999137,114.38091298101162,8.0
56,12.0104398727417,107.28931089135975,245.0907111870516,1325.1718653627092,-12.492983382453549,9.5,151.00768678371145,0.05,0.0822145938873291,1.5862669944763184,0.0250958,0.033850417,66.64746818946034,9.5,40000,4.129194736480713,0.6247767741631224,0.46312243870524744,143.41798881257455,12.0
57,11.812737703323364,118.58448194439202,294.45859805524316,1653.018122063153,-12.572616484092368,10.0,146.44037852556534,0.05,0.0780797004699707,1.633410930633545,0.025130272,0.035505656,71.8411695649535,10.0,40000,4.281571388244629,0.5710419617227033,0.443905851444304,221.14852405371002,16.0
58,12.368953466415405,147.2457078686583,309.6303150133363,1672.2745881237536,-16.344652364086812,13.5,154.618214576866,0.05,0.08131933212280273,1.5771725177764893,0.025073268,0.03241183,79.38162339532398,13.5,40000,4.297576427459717,0.5959094164536348,0.4404744337864058,250.4277387780884,16.0
59,12.024622917175293,151.82533251405698,327.49626463445566,1787.9713685386387,-16.28701029135996,13.0,149.11723888030545,0.05,0.07649493217468262,1.5248260498046875,0.025164608,0.033991136,86.62599430719729,13.0,40000,5.134212017059326,0.549492290609818,0.4470509013239375,154.2335220439225,12.0
60,11.624821186065674,111.52833480873771,271.2918218320136,1630.5373826997602,-14.824045250326256,9.0,149.5903551986274,0.05,0.08358597755432129,1.490957498550415,0.02485969,0.033561576,89.11622835735133,9.0,40000,4.544214963912964,0.6561805562082463,0.5103929062108612,202.50159707797167,16.0
61,12.318651676177979,155.09602140846494,308.9792223956723,1618.2464689577073,-17.17461226448518,13.0,154.4553203494131,0.05,0.0865333080291748,1.5468990802764893,0.02496842,0.033456612,95.7142076624627,13.0,40000,4.71256685256958,0.5434411441167435,0.4201429280319873,194.38530445280512,12.0
62,12.051616191864014,149.67149772430312,336.33162066699026,2297.7216227125027,-18.253926246943024,11.5,156.7123464806617,0.05,0.08053946495056152,1.613872766494751,0.025095977,0.034049734,101.10993666864675,11.5,40000,5.15274977684021,0.5543936400933174,0.43213773652103876,157.47586791584902,8.0
63,12.826297521591187,196.37431173526204,385.08661416134464,2250.5889682828033,-15.940972518113435,17.5,152.65655064849238,0.05,0.08675742149353027,1.761601209640503,0.024783885,0.033557102,110.63637417530829,17.5,40000,4.72919225692749,0.4658114104456933,0.3690672306502123,165.54564354001866,16.0
64,15.883585453033447,230.99195789959623,410.3840844924161,2042.557926777474,-11.668002264441737,20.5,158.29402616670922,0.05,0.167860746383667,1.8864250183105469,0.02506412,0.032105394,122.67193254773709,20.5,40000,6.367783546447754,0.4980952473968297,0.3848743814777195,223.18808345209462,20.0
65,12.25312614440918,176.4040046893854,349.5354039235217,1972.5463097148313,-15.365090750874208,16.5,150.13304735093627,0.05,0.10575008392333984,1.5222008228302002,0.024871051,0.034610685,128.04513976190194,16.5,40000,4.761636972427368,0.48411306331246823,0.39462187780449903,379.8328283039689,32.0
66,12.357001304626465,212.40058116861198,377.55306982637796,2309.4581250923297,-11.728366306034879,18.5,155.49129713164683,0.05,0.11171793937683105,1.6041345596313477,0.025066696,0.032485295,136.48068390257293,18.5,40000,5.978764057159424,0.51757109765619,0.3971338870121518,242.77127242595702,16.0
67,12.660280704498291,355.9102626147191,525.9476476820196,2512.818182432876,-18.075361800906812,31.5,153.57684788699262,0.05,0.08279776573181152,1.5484483242034912,0.024971524,0.03309942,158.42364177378755,31.5,40000,5.670531988143921,0.45790774132064954,0.2996691734888958,274.9637686464488,16.0
68,12.1073477268219,284.4621176621976,498.0224552705205,2503.894332941106,-18.654986750650384,24.5,151.60304126968302,0.05,0.09631609916687012,1.6784741878509521,0.024897056,0.032868404,171.02748936262856,24.5,40000,3.729491949081421,0.45889018271636306,0.36382381449578177,190.54320586527487,16.0
69,12.168341159820557,225.7879025801489,457.0064090101664,2743.9487576002934,-14.832551328571325,18.5,140.61289971697153,0.05,0.07801342010498047,1.607177972793579,0.02512919,0.03532638,176.5035306843806,18.5,40000,3.651304244995117,0.46453043767775704,0.37972717332531075,154.849594888701,8.0
70,13.247640609741211,390.46224150462797,580.3713106257907,3235.6304803404973,-13.30311546116143,35.0,158.07750443308404,0.05,0.09337401390075684,1.6671571731567383,0.025191937,0.03235212,197.89940176640533,35.0,40000,7.43500018119812,0.4428537303989297,0.33985226091706394,237.98848951057792,24.0
71,12.709206104278564,343.1533407534261,531.1794421017379,2469.5411116408623,-16.217187715865286,29.0,147.06838080287233,0.05,0.0854957103729248,1.7374696731567383,0.0250165,0.034318656,212.4247956651074,29.0,40000,3.988614559173584,0.42652380999780454,0.33252285509487906,461.531011861576,44.0
72,13.24787449836731,471.019250095018,658.6849400125847,2700.5039230000916,-19.30850735895549,36.5,151.02170364716503,0.05,0.08330011367797852,1.6750028133392334,0.025742447,0.0333618,238.28424110809848,36.5,40000,6.528917551040649,0.36705423319462266,0.2918167862983237,691.9494354235201,52.0
73,14.665319919586182,482.91741358045596,632.1591645681817,2627.075747954141,-17.134773431310304,37.0,146.92095523160117,0.05,0.09588932991027832,1.5209989547729492,0.02515343,0.033867557,262.74755835533426,37.0,40000,5.140285015106201,0.31579065252843097,0.2647990861599603,474.0889970033862,32.0
74,12.852216005325317,555.9597273923449,661.2335495143756,3040.96868342162,-18.875392034970584,45.0,144.80150820922412,0.05,0.09299945831298828,1.5143911838531494,0.02541989,0.035384018,292.0687752590353,45.0,40000,5.668184041976929,0.2964162370186775,0.25277338217341055,600.732843333969,36.0
75,15.610774993896484,648.3464417751682,765.6457604289197,3123.108181183417,-14.69841796196319,46.5,145.4995641046137,0.05,0.17102718353271484,3.819929838180542,0.02502727,0.03426216,327.69654191064865,46.5,40000,8.098576784133911,0.27634280015937057,0.23438063094403114,926.1379207087988,56.0
76,13.254716396331787,758.5130999803866,845.1803225179762,3412.996738908419,-16.24361383132252,50.5,149.39017318082645,0.05,0.07648825645446777,1.7918195724487305,0.024893368,0.033422325,370.7781977176225,50.5,40000,6.035555601119995,0.29994392881607485,0.23136634650619725,609.1177332543439,40.0
77,15.14798879623413,795.4867941300053,819.1968944598958,3347.44636596877,-15.838513098997094,55.5,144.14081027958164,0.05,0.07370448112487793,1.557257890701294,0.025111346,0.03443824,413.2490573588608,55.5,40000,5.736997365951538,0.2745215556632177,0.23126218085207617,539.0582509745843,36.0
78,13.352182149887085,878.0370828405388,852.445757195549,3209.3774318613937,-18.85631241316202,59.5,149.0757455159085,0.05,0.0779714584350586,1.521549940109253,0.025350884,0.0334054,459.7278599070286,59.5,40000,4.487658977508545,0.2586789278374902,0.22008773045136681,713.9062743613518,44.0
79,13.32086992263794,832.9378573403027,897.109491015752,3460.2964156260346,-16.844352196785437,53.5,144.17538661145522,0.05,0.10036420822143555,1.5173354148864746,0.025012663,0.03427697,497.048859650356,53.5,40000,4.30495023727417,0.2662578460356295,0.22128056552579914,838.148279696563,56.0
80,12.615265369415283,966.3721782849476,903.0523218771084,4174.608510811661,-19.204482251535225,63.0,147.0942443872403,0.05,0.08991360664367676,1.5334992408752441,0.025487639,0.03418071,543.9811915138151,63.0,40000,4.127863168716431,0.23084668854090853,0.19712653821519838,884.5429573391398,64.0
81,13.1299467086792,1075.8216839612253,932.4097152494631,3060.9938834388263,-15.26255745489691,67.0,151.54117250920012,0.05,0.12457442283630371,1.7416753768920898,0.025388846,0.033221204,597.1652407585561,67.0,40000,5.668189764022827,0.2218485622198507,0.18239392862829126,712.711924802321,44.0
82,15.082082033157349,1131.7782399678229,939.4326288876784,3730.532043401456,-16.8575205628296,70.0,149.30360169586248,0.05,0.08929133415222168,1.6209914684295654,0.025315762,0.032881666,650.6265406794829,70.0,40000,6.135730028152466,0.2357330189055159,0.20067860244277613,889.9148779255047,56.0
83,13.020048379898071,1189.6692638114366,1039.714638374451,3682.845371299423,-18.978489399330677,65.5,154.35324992069718,0.05,0.08415055274963379,1.6047728061676025,0.025442835,0.032311298,704.5308129926783,65.5,40000,5.40356707572937,0.21235260028797828,0.1867535256417605,1084.5991284578913,60.0
84,13.828605651855469,1297.7350439422378,1036.2515128490447,3653.9617305108072,-7.127787200256751,68.0,143.7789299235572,0.05,0.08407831192016602,2.1391780376434326,0.025181185,0.034933172,763.8512360876342,68.0,40000,5.0053815841674805,0.19301947628780092,0.15435989799228775,948.8410786565032,68.0
85,13.756257772445679,1204.721103376036,1082.3277224637409,3608.340922072129,-12.040638735068562,63.5,145.48155402713363,0.05,0.07690954208374023,1.5908832550048828,0.025260301,0.033619087,807.9382228164744,63.5,40000,5.065838813781738,0.2064374399313577,0.17512066793983105,917.7060706254016,68.0
86,13.913573503494263,1343.1646486518396,1045.5904562983012,3861.4890542061084,-12.05258994443162,70.0,150.31420614299142,0.05,0.08765077590942383,1.6009154319763184,0.025315193,0.033570997,861.460865400011,70.0,40000,3.897655487060547,0.20278211798866963,0.1664629471696208,1182.8842800650582,60.0
87,14.62459397315979,1593.5075308882765,1154.1299585744525,3766.9157629119227,-13.47999833475807,74.5,153.81873355651032,0.05,0.08124303817749023,1.5389494895935059,0.025140662,0.031982478,934.6655319488376,74.5,40000,4.684597730636597,0.16124325635814488,0.13205815619536915,1431.7310099032486,76.0
88,14.328968048095703,1615.933087292599,1103.2502547883153,4053.916886142697,-4.5985817066410695,78.0,152.03654474233974,0.05,0.08095765113830566,1.513120174407959,0.025140759,0.03208282,1002.7922874832137,78.0,40000,5.4854090213775635,0.17737950608078382,0.14738825288583238,1368.9464442601552,76.0
89,14.24050259590149,1747.0185887271632,1121.1004841385627,3800.255995258698,-14.414685274386098,80.0,153.16578073313175,0.05,0.08241844177246094,1.5728487968444824,0.025098676,0.03149937,1077.2149176076086,80.0,40000,3.7404305934906006,0.14270079609101705,0.12029885858384205,1455.4272881866623,80.0
90,14.127116918563843,1815.9477857008687,1140.9850847635726,3840.811713075289,-14.894607261993663,81.5,147.1499607225994,0.05,0.07757210731506348,1.6128818988800049,0.02543307,0.034028113,1151.0882044169348,81.5,40000,3.980908155441284,0.13574704888520472,0.11522191101886625,1669.817331003602,80.0
91,14.111562490463257,1847.5612278900353,1151.1178296802389,4176.441875588768,-9.67251176787836,82.0,148.0199823956961,0.05,0.10352301597595215,1.51493239402771,0.025310446,0.03306029,1220.7355067642447,82.0,40000,4.671146631240845,0.12411670169556294,0.11027252237329503,1671.6004275670232,72.0
92,14.11451244354248,1950.8384430418137,1264.2743748505363,4126.448180979814,-6.320598525014696,78.0,152.18769796496855,0.05,0.07720708847045898,1.511993408203125,0.024778176,0.031770334,1293.7458003920017,78.0,40000,3.6514806747436523,0.13227296651315748,0.10769728592939543,2041.1534721219543,84.0
93,14.520724534988403,1970.4397532730206,1091.3464017173533,4003.5918296364557,-7.656795106257405,85.0,147.60185754956723,0.05,0.0741879940032959,1.5041728019714355,0.025320495,0.033049498,1361.4151956801038,85.0,40000,4.142769813537598,0.11826970158606603,0.09852153469081507,1787.7875129420918,72.0
94,15.935427904129028,2033.0326975032121,1256.6806439134257,4109.564752885824,-11.387456719878328,80.0,143.95400742394847,0.05,0.08274698257446289,1.500288963317871,0.025108283,0.03355058,1428.5769458624147,80.0,40000,3.9757487773895264,0.1218310128985011,0.10355649843594292,1933.2671559431315,88.0
