iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
10,14.57355523109436,10.024650485884537,89.61647291519918,1121.4670428840648,-14.548715924999243,0.5,157.7844814187785,0.05,0.13280487060546875,2.5996017456054688,0.02572923,0.038827106,0.4874579963660306,0.5,40000,14.439881801605225,0.8777104093437865,0.7139032094777892,-2.8224124373686355,0.0
11,15.568532705307007,4.5791021555174805,64.00410238549598,655.8716176254114,-8.024951439184619,1.0,142.38587801963212,0.05,0.1386704444885254,2.4286305904388428,0.025008898,0.03792296,0.8966224122811757,1.0,40000,9.548904418945312,0.7383694163566701,0.6172854400018626,5.8899146056754486,0.0
12,14.794184684753418,1.7929024000729124,27.470861974147358,288.37373564922547,-13.18319493967207,0.0,125.18976351261384,0.05,0.12191200256347656,3.855253219604492,0.025541006,0.03538174,0.9862504110603494,0.0,40000,12.051312923431396,2.143010609697579,0.6003838888824197,-0.5012285944749402,0.0
13,18.0788631439209,5.321860500944899,51.46067367646097,607.4661019127241,-15.647392155711396,0.5,130.4329764123293,0.05,0.12844491004943848,2.986372470855713,0.025393158,0.048014265,1.4198114200488043,0.5,40000,8.247248411178589,0.9897261107374284,0.8780445686952271,1.6324330498977262,0.0
14,16.63940930366516,5.404534841119146,43.715665360344914,497.50198631779745,-7.777075517816683,0.5,139.65310256814126,0.05,0.1161501407623291,2.7478110790252686,0.025292454,0.04015323,1.8182837621558385,0.5,40000,13.97109317779541,0.905197423778027,0.8172920010454325,3.8591528658616028,0.0
15,14.0746591091156,2.226966483270817,20.852613876422854,158.5710510586282,-9.990554219300803,0.0,134.87629811583426,0.05,0.1254255771636963,2.406499147415161,0.025168383,0.036095943,1.8591520342673364,0.0,40000,14.952909469604492,0.9085812760670356,0.6615243349788666,10.244843667182414,0.0
16,16.732995748519897,1.5970391866494429,22.423660125970983,182.32169492906036,-11.3783658521335,0.0,133.56298219722376,0.05,0.17581748962402344,3.9244565963745117,0.025573969,0.045800176,1.8329407495055472,0.0,40000,13.045415163040161,0.8475413886640364,0.7628669316648846,-1.3097824113540701,0.0
17,14.615604877471924,1.519708938378026,19.304476039239297,129.7983430450563,-10.588826617265752,0.0,126.25666414706876,0.05,0.11123824119567871,2.4374260902404785,0.024972795,0.039213922,1.801617568392795,0.0,40000,11.48979139328003,0.8091107709130897,0.6195258108947385,-0.3197140491170527,0.0
18,15.509537935256958,7.958973630471328,29.480940956338777,174.0833721317246,-8.732650476302176,0.0,141.55056845834048,0.05,0.10221362113952637,2.597902774810791,0.025036521,0.036708232,2.4173531746006485,0.0,40000,18.181712865829468,0.6969083947325558,0.6018859554847666,4.582274347308601,0.0
19,14.144150495529175,10.906503922926877,48.1550703304493,472.7328741037371,-10.071986990355002,0.5,130.30166959589016,0.05,0.11593055725097656,2.513340473175049,0.025511906,0.06380222,3.2662682494332715,0.5,40000,11.800442934036255,0.8373460483203782,0.7353631974274001,3.5325288556200105,0.0
20,15.605809926986694,10.917513923269025,42.4585904516725,366.1058503619572,-15.495045619642815,0.0,136.87126203922483,0.05,0.14165568351745605,3.08193302154541,0.025118401,0.04082197,4.031392816816847,0.0,40000,12.463971853256226,0.7686474345299884,0.6414906721858133,5.696549157184096,0.0
21,13.667157888412476,12.462729486063909,54.566554749098714,444.43054610911145,-8.051334607394438,0.5,127.66429584760084,0.05,0.12403297424316406,3.021723747253418,0.025257913,0.04322265,4.874526483741554,0.5,40000,15.479109048843384,0.7605638364514071,0.6622332231876318,9.712906097893137,0.0
22,14.392452478408813,11.03960597696942,39.34164299703749,269.89067097198074,-11.92937647033548,0.0,138.53130285139457,0.05,0.16865324974060059,3.5491507053375244,0.025016604,0.03921934,5.491034433064341,0.0,40000,10.444340467453003,0.7698292244644677,0.6424301132693511,3.1702295164735443,0.0
23,14.04015326499939,10.24472813781104,34.39379774552244,263.6821455069248,-11.854084299877297,0.0,130.16854693494452,0.05,0.14698076248168945,2.4423110485076904,0.024885477,0.043120973,5.966403803539011,0.0,40000,7.070834636688232,0.7298162771332114,0.6414320584511425,13.950711089848816,0.0
24,14.345123291015625,17.411563987659797,66.61785711905112,818.5504292915343,-15.250448065755151,0.5,125.29117697603836,0.05,0.10174798965454102,2.779003381729126,0.023942616,0.039510794,7.110919821951089,0.5,40000,10.274054527282715,0.803143815727683,0.5573477097166015,23.608709540485364,0.0
25,16.797282457351685,19.878031171647784,56.463504151364084,438.0739928727137,-12.160805176919512,0.5,123.00803451774136,0.05,0.12132787704467773,3.5594098567962646,0.025506452,0.043152828,8.38763095692076,0.5,40000,9.040332555770874,0.748592238710602,0.623185742409596,6.44799536191053,0.0
26,15.3124418258667,16.348000652566533,52.96471753426506,454.5976881299728,-9.865367272573202,0.5,129.112683197072,0.05,0.11156344413757324,2.8908140659332275,0.024936335,0.04520248,9.183667926485336,0.5,40000,13.156599521636963,0.80187081840034,0.5933370466950718,18.377647569509808,0.0
27,14.115389108657837,26.034848604530968,63.34441714658862,416.25386485373093,-10.07979537849509,0.5,133.89446808468045,0.05,0.12472653388977051,2.4357364177703857,0.025005009,0.04052963,10.8687859942899,0.5,40000,8.564086675643921,0.7076910254789885,0.5448293884475652,8.055912304427963,0.0
28,14.69675588607788,29.75847658641968,96.18846672249416,898.6508278451244,-10.951669101615789,1.0,143.1775346518596,0.05,0.18761253356933594,3.071396827697754,0.025297007,0.037249174,12.757755053502876,1.0,40000,10.535401344299316,0.6832108953202846,0.5553665045752774,6.054218950127773,0.0
29,15.312939643859863,18.841641344041985,45.87992430634038,306.97399607599874,-14.795063495702841,0.0,126.55722670154766,0.05,0.22200512886047363,2.591883659362793,0.024802176,0.039709724,13.366143682556787,0.0,40000,7.621081829071045,0.9050788382621353,0.5518274935330517,12.89150966538449,0.0
30,13.86747694015503,29.104207839742035,81.68491692476265,597.3787174208796,-11.154135471552008,1.5,129.86143928199397,0.05,0.10707616806030273,2.3373799324035645,0.024720665,0.044293426,14.939950098275311,1.5,40000,6.768642902374268,0.7514459762891915,0.6594897270190575,16.931775512350207,0.0
31,14.658312797546387,27.041545804927853,70.385979348061,634.5377520566506,-13.633781191340836,1.0,144.36505130224612,0.05,0.12258410453796387,2.4839084148406982,0.024926953,0.035962384,16.150109668940566,1.0,40000,9.908650636672974,0.7248069730647307,0.5646468088254377,26.995471064368093,0.0
32,16.179596185684204,22.52184004575739,46.939127173184275,265.085179566329,-14.605505816967659,0.0,133.95378060944893,0.05,0.17747807502746582,3.279620409011841,0.0251448,0.038629383,16.78728270662225,0.0,40000,9.518266439437866,0.7582396030697185,0.5240435314737681,38.01417952067476,0.0
33,15.795544862747192,41.67365656701464,104.60359082210951,773.2798868858929,-11.843833763701435,1.5,149.52304947854745,0.05,0.1197819709777832,3.074645757675171,0.02484202,0.03568074,19.27592009266149,1.5,40000,7.244072914123535,0.7470762482557074,0.5462474823389321,54.14431260025198,0.0
34,15.417229413986206,40.36849226042756,110.79163405746198,1290.9735204188767,-12.881910022411509,1.0,150.20525655282538,0.05,0.10293221473693848,2.614339828491211,0.02533992,0.033966515,21.3851773094381,1.0,40000,9.344425916671753,0.7692095234252982,0.5783437909390329,63.76711763311495,0.0
35,15.327752828598022,42.61262149622336,101.48870161539791,768.7729852509223,-16.723827639709018,2.0,117.76687736939449,0.05,0.12163591384887695,2.4655144214630127,0.025433594,0.04606467,23.507921728116624,2.0,40000,7.2217347621917725,0.7273229979501629,0.602016598171193,115.95619643915995,4.0
36,14.810260772705078,64.30229468942143,152.43233306765842,847.453846215643,-12.445143921493466,4.5,147.0392418410355,0.05,0.1542348861694336,2.5852839946746826,0.025320694,0.036042817,27.587359024247107,4.5,40000,11.312544345855713,0.6687663153626972,0.5218889779303398,53.331353871198864,0.0
37,16.153213262557983,47.07473731055143,91.42509578016438,603.2447233717486,-12.036919222377968,1.0,131.52263076237003,0.05,0.12936949729919434,3.6198301315307617,0.025276883,0.039190248,29.536096852877538,1.0,40000,17.34116816520691,0.7871185227574304,0.5140777768977244,127.7403299842805,8.0
38,18.46596884727478,72.13842338850034,146.65912985240217,764.9280195651085,-14.125241155743756,5.5,141.83564925114302,0.05,0.13236427307128906,2.4515552520751953,0.025172107,0.038872555,33.79632950643982,5.5,40000,13.13516116142273,0.6679082430499591,0.5253552100908326,51.27532032269828,0.0
39,17.150034189224243,94.44766335683558,211.43998703086572,1268.9612233337484,-16.47579369371405,6.0,145.1210276942996,0.05,0.12376570701599121,2.6967692375183105,0.024955835,0.03700391,39.8614628914794,6.0,40000,7.076130151748657,0.681973763527181,0.531843140449616,78.04584194385433,4.0
40,18.629383087158203,79.3705514274055,206.87376360617637,1454.3592098764507,-12.641699846963604,4.5,146.13983845740705,0.05,0.11866497993469238,3.137641429901123,0.025441406,0.03659756,43.812371745072014,4.5,40000,7.4326393604278564,0.6826262122816854,0.5423179209703414,206.12069645964104,12.0
41,17.662235498428345,86.11120226477928,177.8481391767008,1014.9154556045077,-11.246955334096558,7.0,145.7772538859034,0.05,0.10757112503051758,2.6187310218811035,0.024936587,0.03586812,48.042254797042744,7.0,40000,6.230149745941162,0.6194149688592051,0.5014398687434781,168.62130752197174,20.0
42,18.03067183494568,108.95013089733187,225.8410773408996,1616.9058614224618,-8.418636039959356,9.5,156.81813742181345,0.05,0.11939120292663574,2.3648359775543213,0.025014753,0.034673233,54.13304240707166,9.5,40000,10.461398839950562,0.6386053534066387,0.515092514292055,249.19293882262085,20.0
43,14.944939374923706,103.6564505547129,208.61215191654557,1148.7678539286148,-10.332420635787665,8.0,144.71238556145855,0.05,0.10521340370178223,2.3486359119415283,0.025105633,0.03428166,59.08538322183579,8.0,40000,12.028542280197144,0.583397521688931,0.47214675236713366,154.80399639607094,16.0
44,16.421691417694092,133.66347022348123,271.37046341781996,1772.9616643395088,-15.470731512983587,10.0,148.94276491132223,0.05,0.11526036262512207,2.7169189453125,0.024888448,0.03455578,66.54319192200033,10.0,40000,6.545403242111206,0.594972735975009,0.5307680691934811,155.08066901971392,12.0
45,17.098191261291504,113.85401606990432,214.8030408487025,1331.607924795031,-6.693082084697248,8.5,146.38819580595327,0.05,0.11292123794555664,2.7137508392333984,0.024842432,0.035494115,71.27427433679073,8.5,40000,8.32533311843872,0.6450919249635036,0.5023960294080123,177.4707176769542,20.0
46,15.561031103134155,139.26225050123782,278.962272325841,1775.6602220823356,-15.12485640790994,10.5,151.67855976320152,0.05,0.10884809494018555,2.456029176712036,0.024960354,0.034618683,78.07307195323543,10.5,40000,5.08712911605835,0.576895087818536,0.4512783983491773,212.35870978050093,24.0
47,15.031821250915527,109.57554293453991,217.82606651037398,1284.448832384973,-12.29936310244622,9.5,148.2583082166327,0.05,0.09871768951416016,2.593219041824341,0.025486173,0.033339508,81.22331905136588,9.5,40000,15.393718004226685,0.6077462432512911,0.4988291690293819,261.6164139408764,20.0
48,15.53629994392395,177.2333362958768,318.8975928027303,1599.705051350804,-9.302426887178825,15.0,153.52870628360714,0.05,0.12295389175415039,2.450345039367676,0.024642067,0.03342924,90.82432077581697,15.0,40000,6.054337739944458,0.5594910268187948,0.4237304914332427,304.1712014141241,24.0
49,15.258234024047852,175.30927175635046,315.10857535712813,1754.569501369661,-15.205690981202599,13.0,152.94945542823424,0.05,0.11399030685424805,2.7611303329467773,0.025268799,0.033272788,99.27281587387031,13.0,40000,8.594755172729492,0.6433813929841453,0.5300674832339141,289.34181027393146,16.0
50,14.559086799621582,186.71346542265076,375.44693960700226,2324.921425464846,-9.13426414055231,16.0,155.67659542083248,0.05,0.08312797546386719,2.279536247253418,0.02506903,0.032803338,108.01688082874836,16.0,40000,5.764788866043091,0.5242475029752006,0.4552478898154026,332.9185766563714,28.0
51,11.81402850151062,203.00142405010718,334.694258894295,2614.8771972247787,-16.110486020473985,21.0,142.66589699573035,0.05,0.1062467098236084,2.2448670864105225,0.024767525,0.035234287,117.51533515088424,21.0,40000,7.4757843017578125,0.5373053622073742,0.43973499454664455,284.5092035295275,20.0
52,11.707240581512451,258.39222769636746,432.54994001024636,2453.5992734939896,-9.624242996950132,23.5,151.30515500496412,0.05,0.09592437744140625,1.979236364364624,0.024918925,0.033803646,131.60302440543256,23.5,40000,3.9397923946380615,0.5355481679531593,0.41304429562121203,411.56365267580736,36.0
53,11.391682624816895,226.79372148009054,361.1152753899287,2075.330408669059,-13.12727415057428,23.0,147.10794495320252,0.05,0.0926513671875,1.9613428115844727,0.025439292,0.034447066,141.12209411289837,23.0,40000,8.020655155181885,0.5501335260695968,0.43403344146417916,407.63785874233747,44.0
54,11.894030570983887,241.59653550091417,390.0369269020782,2616.063734467251,-9.531346047407217,21.5,152.674875181501,0.05,0.08365774154663086,2.0737414360046387,0.024966454,0.033085003,151.16953825169995,21.5,40000,4.028373956680298,0.5498568699474108,0.431814023400534,398.7413220376564,48.0
55,12.486813306808472,280.352119546302,420.452859032943,2031.852499567971,-6.0953655377098075,25.0,153.5197217928166,0.05,0.08684134483337402,2.101639747619629,0.025110349,0.033165038,164.08779638116016,25.0,40000,8.629619359970093,0.4704608818723175,0.4012778894921263,496.11320559325156,44.0
56,11.65461015701294,268.0527730713808,438.14857926230326,2109.6017657942166,-10.27352426788752,24.0,151.0944817619673,0.05,0.08371591567993164,2.287747621536255,0.025068348,0.033399735,174.48429405018223,24.0,40000,15.15114140510559,0.44794407484121296,0.3774113729444353,436.00154786364953,36.0
57,11.895250082015991,316.8854215516071,474.4553835428482,2830.904599361191,-15.027460068816193,30.0,142.66061538285612,0.05,0.09143733978271484,2.120267391204834,0.025142364,0.035009865,188.72440680032472,30.0,40000,10.003925085067749,0.4511963452735743,0.3987529756740549,364.86493116042203,32.0
58,14.439296245574951,336.92563123366216,464.73608404736746,2358.0945073069593,-5.982119782898109,29.5,143.89276358599008,0.05,0.13855242729187012,2.588303565979004,0.025341451,0.03506989,203.54452924365847,29.5,40000,16.85032296180725,0.39998312438171224,0.3450517260330659,518.3366027293596,44.0
59,12.087159395217896,391.95584110624594,535.3247494917666,2350.1068014727452,-14.756622333103543,36.5,146.54068991381808,0.05,0.10164713859558105,1.9770112037658691,0.025313001,0.03457253,222.38566042991724,36.5,40000,6.389843225479126,0.44394305114807187,0.36288601584350305,491.70447012410165,36.0
60,12.809467315673828,400.20870893832193,490.5429002341079,2151.127766016924,-10.368574795176265,37.5,146.62913523790917,0.05,0.0894324779510498,2.1734087467193604,0.025265103,0.034358714,240.1679652807577,37.5,40000,5.792095899581909,0.39214319594852504,0.3389322045408385,592.1324405487624,52.0
61,12.083972454071045,487.89439293588936,612.3442316646532,2786.903108678424,-17.11727730355243,42.5,147.62654788838032,0.05,0.08278155326843262,2.168290853500366,0.025067188,0.0338407,264.9406080462709,42.5,40000,3.9153859615325928,0.38630717650656166,0.3220981918439835,814.5424372089271,52.0
62,12.213032245635986,448.7852003413375,577.2172148954962,2441.963214771102,-7.5024827583672495,37.5,145.24818325064433,0.05,0.09036087989807129,2.0206429958343506,0.024918066,0.034671657,283.32506727577754,37.5,40000,6.307589769363403,0.3952330643768098,0.3104774173996995,703.8966574902541,52.0
63,12.789846181869507,628.527096996568,653.3219526861797,2759.3184576586937,-7.764230217529473,53.0,150.20437814414657,0.05,0.09580063819885254,2.0330913066864014,0.024881585,0.033478472,317.8452702478566,53.0,40000,11.522534847259521,0.3390129770241496,0.28246903703281223,851.6216678660763,48.0
64,12.0831458568573,576.4733181733885,664.1111032602046,2511.1770126294555,-13.174307457710311,46.5,142.01618507418624,0.05,0.09636998176574707,2.2387142181396484,0.025011523,0.036022853,343.7080750404098,46.5,40000,5.179797410964966,0.3104375626257036,0.2628015868494162,1041.2408642679295,76.0
65,12.68368411064148,615.0616426763025,644.3193011949089,2546.0276046389936,-5.983924031725519,52.0,144.48028391022663,0.05,0.08360981941223145,2.002312421798706,0.025296722,0.034709048,370.8434318039991,52.0,40000,10.850506782531738,0.3062183275444298,0.2680027029874854,1074.8704142177364,68.0
66,12.685137033462524,653.1598056739651,667.1860919685882,3383.26959497,-6.474010509864359,51.5,142.77032258154708,0.05,0.09652137756347656,2.301509380340576,0.024923608,0.0356048,399.07506919099575,51.5,40000,13.625619173049927,0.33517558112100837,0.2805455053815596,921.4604765414441,64.0
67,12.714526891708374,730.3433907380197,714.0829150788916,2851.7075341870045,-16.19510118476773,62.0,148.25510735438357,0.05,0.09858274459838867,2.0784456729888916,0.025269,0.033910185,432.20190134569816,62.0,40000,3.8439087867736816,0.30250325202036904,0.25243426635430793,1185.9206303230296,76.0
68,13.102733612060547,853.5084455485382,798.1067131245933,3709.550446308997,-7.367051240491077,60.0,143.03261596391167,0.05,0.09266042709350586,2.1997318267822266,0.024944687,0.034556337,474.3325557659822,60.0,40000,4.005463600158691,0.26467518516909844,0.23518102682509548,1194.3579491720523,84.0
69,12.90739893913269,775.6812285383743,775.8331658738273,3135.921112756263,-19.230217319641728,56.5,144.65988706909909,0.05,0.09291529655456543,2.166843891143799,0.025233975,0.03461287,504.46742304322146,56.5,40000,3.625751495361328,0.2882180345262532,0.23664223574583498,1376.7352897420033,84.0
70,12.70465350151062,881.0798573275111,765.0564597694117,3193.7024525672527,-12.891828183942796,64.0,150.00919943762383,0.05,0.09372925758361816,1.9521291255950928,0.02551673,0.03329214,542.1286664716505,64.0,40000,6.045198440551758,0.28068039081684804,0.22832615400715742,1311.5544034199652,84.0
71,12.49685788154602,847.942826112312,796.248642139673,3628.842543986295,-11.800617357501011,61.0,137.11215547938238,0.05,0.08905792236328125,1.9710650444030762,0.024967972,0.036296368,572.7100824357167,61.0,40000,5.997768878936768,0.26258906943552923,0.2331079122078001,1421.457321615925,80.0
72,12.48469614982605,1021.9925590240994,892.6255885649873,4041.2695007569155,-12.395995244876326,65.5,144.78935985491808,0.05,0.09898686408996582,1.9197413921356201,0.025057934,0.034213774,617.638330094555,65.5,40000,5.3440070152282715,0.24232467640036376,0.19731601780572117,1441.0191711086948,76.0
73,13.508519411087036,932.5490352134543,822.71773252613,3122.3109545024013,-12.940473386362521,63.0,137.47492358430017,0.05,0.10769057273864746,2.2469253540039062,0.024817215,0.03626103,649.129400606445,63.0,40000,6.085308790206909,0.2553754680751829,0.21959968244809966,1363.0837546373468,72.0
74,12.719401121139526,1075.8077758668205,917.5131245866266,3446.9240729641474,-12.38424813142671,66.5,144.24906344177316,0.05,0.11151909828186035,2.5127692222595215,0.025014184,0.034234554,691.7972381324826,66.5,40000,9.318295001983643,0.24501025989418132,0.1926740092825834,1358.479313317474,84.0
75,12.680493354797363,1130.248592293905,946.3135522877616,3733.8982879689065,-5.369710834904685,68.0,139.24230990208827,0.05,0.09225583076477051,2.2143285274505615,0.025190659,0.035524096,735.6423735486248,68.0,40000,3.4894204139709473,0.2190570009883503,0.18508319338803655,1592.9644120371931,84.0
76,12.98471188545227,1233.0613605343506,959.4149896685527,3570.81491514849,-7.377959470075471,72.5,136.55279351156744,0.05,0.0786130428314209,2.1778345108032227,0.025172647,0.036558352,785.3842722471975,72.5,40000,8.476696968078613,0.22362493233974662,0.19470182719257273,1541.342319456524,80.0
77,14.727489233016968,1448.8853246128483,1001.44072185127,3565.155257012637,-14.29285210687619,77.0,144.52112392922737,0.05,0.11280155181884766,2.3365862369537354,0.025251308,0.033681724,851.7343774837626,77.0,40000,4.581765651702881,0.1652293304061471,0.14262085620197584,1343.5285518734092,72.0
78,13.187762260437012,1420.1013279919928,978.5337483537542,3557.9398093184273,-14.136201785320855,77.5,140.67592251864602,0.05,0.08778262138366699,2.1541736125946045,0.02552478,0.033799913,908.5710725345856,77.5,40000,3.446810483932495,0.1708770125579782,0.1487318528304845,1663.2740028496096,84.0
79,13.017091035842896,1312.4976916897076,1003.7433788047824,3670.353093358747,-19.919230329488148,71.5,138.28771763940387,0.05,0.10386872291564941,1.8979387283325195,0.02532135,0.036206193,948.9637344500977,71.5,40000,3.561257839202881,0.1778741421491638,0.1537912621647051,2009.1937710756176,88.0
80,12.79072642326355,1456.559542419645,1099.1456261437263,3785.7738498732474,-9.984953185991982,74.0,136.75671018828538,0.05,0.0888371467590332,2.1909003257751465,0.02501734,0.035717525,999.7233152470525,74.0,40000,9.804170370101929,0.16232092309115087,0.14123723028085722,1779.963332018,80.0
81,13.323479413986206,1451.7718633709833,1056.8738136633579,3777.449697362948,-9.612729921640167,74.5,142.76594901733048,0.05,0.08918976783752441,1.8294281959533691,0.02520946,0.0341838,1044.9281700594456,74.5,40000,3.6552510261535645,0.1814990637691712,0.1503647103922189,1854.884392596698,92.0
82,13.39935564994812,1630.2231201362924,1077.1738962425752,4248.498125972862,-8.288708389514465,82.0,137.10903756004717,0.05,0.0814812183380127,2.1084392070770264,0.025202284,0.036052864,1103.4576650671304,82.0,40000,7.265146493911743,0.150144120821933,0.1287548811027368,1399.2355650524178,76.0
83,13.496275424957275,1829.9702377027777,1085.6792159054253,3683.170125004483,-9.40397897413157,84.5,140.9554352510092,0.05,0.08570003509521484,1.9210257530212402,0.025176324,0.035184436,1176.1089223306951,84.5,40000,6.005091428756714,0.12273619825111044,0.0971633101293262,1384.7119193115823,80.0
84,13.51644492149353,1696.5622995421127,1174.7748030495304,3996.2578659401097,-11.732404752963497,78.5,139.43082729584404,0.05,0.08649086952209473,1.9581241607666016,0.025127964,0.03545332,1228.154260051837,78.5,40000,8.374213457107544,0.15000512195260166,0.12910815471522596,1474.2151052321456,88.0
85,13.308414697647095,1792.6797282081463,1161.890633532235,4322.683740358463,-14.019481398669594,78.0,143.24197238238858,0.05,0.09717464447021484,2.1445870399475098,0.025157848,0.035303954,1284.606806867468,78.0,40000,4.811560392379761,0.13156006125409356,0.11641520814539415,2142.889270354283,92.0
86,13.738677263259888,1841.0597683661967,1153.3090174884626,3780.387113655309,-14.819062132996489,79.0,136.60821549422192,0.05,0.08607316017150879,2.1451940536499023,0.025196724,0.035589598,1340.252103017341,79.0,40000,4.42221212387085,0.12213698604346339,0.10243831728018614,1953.882814995598,92.0
87,13.494787216186523,1945.7763420896567,1121.4609406573945,3943.403618876732,-12.450218143924054,84.5,144.894973239102,0.05,0.08874917030334473,2.22072172164917,0.024984231,0.0336856,1400.8045269245727,84.5,40000,4.302351236343384,0.11642963786983349,0.09013954951479101,2424.8742085725116,92.0
88,13.899839401245117,2026.9443806716229,1187.6185321622272,4162.641987568955,-13.676368865694492,83.5,147.47533139083544,0.05,0.09232521057128906,2.1848690509796143,0.024961725,0.034011453,1463.4185122992778,83.5,40000,5.600534200668335,0.11964872512627031,0.09880355461025281,2704.1225117439517,88.0
89,13.727994441986084,2102.0285689470556,1152.2265590121422,4320.307744642051,-12.481381953164508,84.5,140.8835220679811,0.05,0.09183430671691895,2.146463394165039,0.02519379,0.03486225,1527.2795179640557,84.5,40000,9.68964672088623,0.11185918090002242,0.09727292583883577,2440.351164543241,92.0
90,13.597867012023926,2122.560870696579,1216.0088008849732,4378.438760987266,-9.2794250053692,81.0,140.99735370471348,0.05,0.08596134185791016,2.1473042964935303,0.025360055,0.034735106,1586.8076532373082,81.0,40000,8.423751831054688,0.10800497739996678,0.09468040263387799,2827.537856725205,96.0
91,13.720572471618652,2243.23375590472,1274.3607997917472,4189.828251068429,-13.380917195576053,83.5,137.08273711727188,0.05,0.08600544929504395,1.8421661853790283,0.02519131,0.03517665,1652.4502635040494,83.5,40000,7.06440544128418,0.09357046599445591,0.07874661311373773,2396.131052508448,92.0
92,13.807263374328613,2345.1699162637206,1202.6390627627381,4182.635696686262,-10.01215953974691,89.5,145.7835514868416,0.05,0.08929252624511719,2.11470627784729,0.025256623,0.03422014,1721.7222287800166,89.5,40000,5.059814929962158,0.09458374999493177,0.07885161368075548,2614.731453283513,96.0
93,13.915942430496216,2336.126072119453,1218.3260319520375,4238.303728486664,-4.027786116487788,85.5,143.99113068722357,0.05,0.08864283561706543,1.8429548740386963,0.024999488,0.034961645,1783.1626131139603,85.5,40000,3.4605438709259033,0.09107912921770739,0.08214207869701302,2474.258966497074,88.0
94,13.69617247581482,2372.950988152021,1234.4210294896013,4580.565427942498,-12.291740334922432,87.0,136.25943750367705,0.05,0.09324383735656738,2.0880165100097656,0.024878705,0.035970453,1842.1414506177666,87.0,40000,5.884740352630615,0.08141960718040617,0.06963714860674015,2317.4299295247292,88.0
95,14.39303708076477,2583.4040787685085,1156.1175929397432,4369.575027448152,-8.895326552508163,90.5,132.78695936835604,0.05,0.09908795356750488,1.766099452972412,0.025092056,0.037180953,1916.2677134328408,90.5,40000,15.223495960235596,0.076566567043264,0.06175270866760663,2239.3699372408205,88.0
