iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
12,27.832945346832275,2.9202320170435234,24.451509272225064,244.81644778672998,-6.85701026086071,0.0,135.94429115623842,0.05,0.21038293838500977,4.502289533615112,0.025105506,0.04170844,0.27163031813082517,0.0,40000,16.004868745803833,0.7681969149428053,0.6861567595386656,15.496253907634003,0.0
13,28.12233853340149,1.9227831700432694,18.48248009147776,152.04697173471453,-12.696435069853727,0.0,129.26540564284508,0.05,0.26046180725097656,3.6496710777282715,0.025207669,0.04349612,0.4367456033220696,0.0,40000,18.172433853149414,0.857849373361904,0.7020711238109362,35.116386932204755,4.0
14,24.65985345840454,6.728548190921299,30.788980882826763,189.80067705988236,-10.724865687613038,0.0,144.12184337565674,0.05,0.19558095932006836,4.126943111419678,0.025081955,0.037659258,1.0659258620819925,0.0,40000,16.404056310653687,0.777489248194396,0.6876384539578927,17.44381727526303,0.0
15,21.90526843070984,9.885836743716993,57.91962119982276,675.5273595543675,-9.07016312085638,0.5,144.61066357087952,0.05,0.21632790565490723,4.365363359451294,0.02531788,0.046497814,1.9479169502454927,0.5,40000,18.379090547561646,0.8468188993474984,0.7750507427801933,18.950790731857357,0.0
16,22.048694133758545,8.797453561242966,46.52982744883009,477.17618950386986,-11.248540676259347,0.0,141.93766932947395,0.05,0.241225004196167,4.4312424659729,0.024926247,0.05055622,2.6328706113452403,0.0,40000,16.839258432388306,0.8227605085458277,0.6945620851516452,26.821523169777876,0.0
17,16.506370306015015,14.860697355715892,70.94220090999433,854.6394301547294,-16.859958159593493,0.5,145.14533495134822,0.05,0.11203479766845703,2.777156114578247,0.025754847,0.041582704,3.8556532857823056,0.5,40000,13.687986612319946,0.8425667384271138,0.7766581034147534,36.856024976704006,0.0
18,19.681021451950073,20.049988746096375,73.40009483357395,616.7297270349901,-13.614495379790743,0.5,148.08539595491047,0.05,0.24881601333618164,2.7227842807769775,0.025071202,0.035082955,5.475086831813712,0.5,40000,10.85578179359436,0.7518545063005769,0.6753196834850294,56.04538940574962,4.0
19,16.243634700775146,21.37480707412169,67.47133566480541,435.5379444757082,-10.137220417540966,1.0,135.2562573848085,0.05,0.18267202377319336,2.5986063480377197,0.025437595,0.046198916,7.0650588560445104,1.0,40000,11.300027847290039,0.6916374404896316,0.601804367013945,94.78782915245405,4.0
20,17.338364124298096,23.499290235305107,88.4967078619122,939.1810170376988,-10.133189188404348,1.0,147.99883838789216,0.05,0.20505118370056152,2.5496251583099365,0.0250203,0.03529271,8.70848199397057,1.0,40000,10.000190496444702,0.7835421079433106,0.7127674280239089,73.53395644244034,8.0
21,16.521996021270752,33.3638142098907,112.40909467062214,910.2917417032971,-13.709317184699152,2.0,151.39142280876348,0.05,0.11354708671569824,2.9983417987823486,0.025401436,0.037686456,11.174015215562584,2.0,40000,8.958654165267944,0.7822376033209266,0.7079080613117742,62.46587592611812,4.0
22,16.94979763031006,35.756672022039226,106.87846946711105,639.9289111576842,-14.247621242713635,3.0,142.35610838557287,0.05,0.11294841766357422,2.767406702041626,0.025200233,0.0383558,13.632280896210247,3.0,40000,12.43783688545227,0.7261604488708459,0.6275560610541809,109.04794756304665,12.0
23,17.882516860961914,32.00848578693886,105.28790384626056,886.9299629874369,-13.168089615063685,2.0,157.2215084224542,0.05,0.19900274276733398,3.805224657058716,0.025377339,0.033569824,15.469901385283109,2.0,40000,8.953291654586792,0.7015979914692326,0.6138632219128263,103.26304509200679,4.0
24,16.41038990020752,35.769264141456745,96.52230305663818,728.6916927401968,-12.816984115530516,1.5,141.59593781873042,0.05,0.14994049072265625,2.8735415935516357,0.024927674,0.035730608,17.499837660900475,1.5,40000,7.796000242233276,0.7236277929269587,0.6100084815511518,99.82547418634444,8.0
25,17.80357575416565,51.83557205276493,154.10045323019455,1200.0724613922725,-12.520182392200587,3.0,152.7583696517403,0.05,0.1448521614074707,2.673311948776245,0.02474981,0.03580491,20.93341110008692,3.0,40000,8.122105836868286,0.7421057365178294,0.5977669055543511,65.99016851236394,4.0
26,15.943305015563965,71.27831021677851,217.9889312170804,1717.7489788895182,-13.739940850642906,4.0,152.55344154431128,0.05,0.19090032577514648,2.390961170196533,0.024624426,0.034274954,25.967901011756084,4.0,40000,12.034621953964233,0.6936287438156198,0.6043676009465151,44.88903194482395,0.0
27,15.695518255233765,49.408630031047,122.74021559207067,743.8468916088117,-8.32355536141126,4.0,141.17192050472542,0.05,0.1147150993347168,2.4929418563842773,0.02479996,0.035544835,28.311973913685176,4.0,40000,7.8105247020721436,0.8040440863617528,0.5330001883229452,77.1462754465262,4.0
28,15.676178216934204,55.47020257466054,132.66794451856236,738.4068118286383,-15.674961817840014,5.5,148.69162703235284,0.05,0.10433554649353027,2.285252094268799,0.02505255,0.03474583,31.027796779782715,5.5,40000,10.552753210067749,0.7231989617357852,0.5441567427602618,69.69016496010795,0.0
29,12.715922832489014,50.91790622970303,140.08028882330944,1119.4112233966528,-18.22304391475865,3.0,159.7726058762047,0.05,0.09955143928527832,2.4134390354156494,0.025694927,0.033278592,33.01680772477474,3.0,40000,5.975155353546143,0.7414910858131495,0.6153404775284821,64.85096510637645,0.0
30,12.016457796096802,84.84664038524934,205.2270570176661,1013.7602180274182,-10.10753515186113,8.5,146.28421102900248,0.05,0.09929394721984863,2.059859275817871,0.025386753,0.03759572,38.1997909908222,8.5,40000,12.26961088180542,0.6241132108693697,0.5274504577247119,86.918140672906,4.0
31,12.434443950653076,69.65690764623636,176.0352549459745,1214.4408890949096,-15.03000577120433,5.0,149.34494484665163,0.05,0.09657454490661621,2.375211715698242,0.024869965,0.034773234,41.34550265636362,5.0,40000,11.383342504501343,0.657180895937946,0.5846983075443681,235.2213612905237,20.0
32,11.706873416900635,91.308655143209,186.59190058733998,1060.724569706543,-13.666719146733037,8.5,145.64939346721232,0.05,0.09325385093688965,2.1287739276885986,0.025008282,0.035114076,46.34181790504816,8.5,40000,6.441903114318848,0.6416300430818761,0.5303653694222423,452.6734417121442,36.0
33,12.740926742553711,93.47767740217932,185.1004140701164,1083.1733181183379,-8.800933670984596,8.0,148.390212678678,0.05,0.11419057846069336,2.3385677337646484,0.024776746,0.034463715,51.05540385476128,8.0,40000,8.520933389663696,0.5566736948994607,0.471676873225593,433.20388216684586,24.0
34,12.346824884414673,100.09485935684272,253.29872016513312,1706.7027238976764,-15.084773142101717,7.5,145.11971432419557,0.05,0.08869147300720215,2.8486483097076416,0.02505469,0.035402827,55.95934940496943,7.5,40000,4.3388991355896,0.6814871348317267,0.5500840334428745,532.8396836760713,44.0
35,13.259582042694092,156.36180100166163,324.22007764839606,2277.0085487542838,-11.604089418769501,11.5,148.57404598426757,0.05,0.08871340751647949,3.0114333629608154,0.025111483,0.034819085,65.99959456463866,11.5,40000,5.137132883071899,0.6362027346851518,0.5410304921996922,496.7478408619048,44.0
36,12.42293119430542,123.25948596145007,235.21585128827482,1414.4825423556497,-13.808179643991444,12.0,144.37789377377112,0.05,0.088531494140625,2.191439628601074,0.025424317,0.035163954,71.7255837043198,12.0,40000,9.982617139816284,0.5789940940880774,0.4938113269954922,465.9043960901612,48.0
37,11.81765627861023,219.58793309651912,410.6845570769253,1929.2318753395602,-12.430508995957947,19.0,161.1790958710475,0.05,0.09436440467834473,2.077442169189453,0.025120154,0.03089305,86.51181864353974,19.0,40000,12.61717176437378,0.5116165977155597,0.4251629257870693,582.0060575985258,52.0
38,12.408324480056763,246.47275310903362,441.2469851721018,2243.773473751007,-13.296248087733677,19.5,149.25628207325144,0.05,0.09642457962036133,2.02980637550354,0.024885971,0.033658884,102.50791209008914,19.5,40000,6.481534242630005,0.5023071271087929,0.4430515246055328,734.9535783549904,48.0
39,11.633379220962524,209.7102812380321,349.35554648449704,1980.8224659307482,-15.652938201484508,19.5,149.77636826474912,0.05,0.09531927108764648,2.0440006256103516,0.025232187,0.033040363,113.22814900488343,19.5,40000,7.699979543685913,0.48792248566023194,0.4271638161380451,570.481824479758,40.0
40,14.175414323806763,288.20930145148924,440.55123635895245,2304.1185653521065,-11.38969097723522,24.0,155.7401579456637,0.05,0.09017419815063477,2.2282838821411133,0.025528604,0.032715697,130.72626424954402,24.0,40000,6.4323365688323975,0.46332909364649016,0.38321187522305544,510.80397951481586,40.0
41,13.10843300819397,315.04050533626287,462.22824418809245,2251.021418664763,-7.818374385377114,27.5,150.57132588847495,0.05,0.11484074592590332,2.238213539123535,0.02497357,0.03383202,149.15768835821592,27.5,40000,6.162841081619263,0.4652986234336346,0.40949498555345604,462.21485071421523,44.0
42,12.305318832397461,262.2056783994295,435.9256448472362,3023.811608023663,-14.450287599516988,23.5,152.1897978189947,0.05,0.13206171989440918,2.5456058979034424,0.025283309,0.04023722,160.4624873623373,23.5,40000,7.446174383163452,0.500922997505175,0.41593496004952235,560.6078350460384,52.0
43,13.23275089263916,319.2190539680337,499.846527732674,2353.739949981036,-12.181294004708324,30.0,153.8829960618641,0.05,0.14900994300842285,2.3683817386627197,0.025391782,0.033299007,176.33814402290693,30.0,40000,9.88273000717163,0.44657966820093536,0.3665141761838613,669.4540240444753,56.0
44,13.361960411071777,438.28876212491434,578.9433724360111,2463.7589889836822,-17.838034649052886,36.5,154.4905122792139,0.05,0.08562111854553223,2.310985803604126,0.025379982,0.032730326,202.53320583310767,36.5,40000,7.632683515548706,0.38857022282065734,0.32507201765813065,648.9782234597101,60.0
45,12.923426628112793,426.94435957223953,551.2578410706841,2123.5805433356695,-9.764789005270439,37.5,147.5662261411085,0.05,0.09068059921264648,2.441298723220825,0.025199987,0.033663176,224.97432120702086,37.5,40000,7.85337233543396,0.35731006608101645,0.3139267760265041,762.1760684420037,52.0
46,13.020683288574219,482.97163713013646,629.6168163066874,3061.3464956921584,-15.966575588402506,40.5,143.2760796246885,0.05,0.08604240417480469,2.40645694732666,0.025077185,0.035057344,250.77405279933242,40.5,40000,9.234817028045654,0.369979293880447,0.3130254864746999,907.4298988675599,68.0
47,12.955138921737671,459.05853831330097,615.6591878814709,3141.1265312627975,-12.007861773228994,38.0,143.3370613660698,0.05,0.12888550758361816,2.2694692611694336,0.025251906,0.03450697,271.6025013507293,38.0,40000,6.774789810180664,0.3741893809504335,0.32553050090590224,1066.500394523383,64.0
48,13.333038806915283,603.8651905630405,710.4321775350617,2865.698466489351,-10.846251141623965,48.5,153.32116637502386,0.05,0.1332104206085205,2.4497129917144775,0.02511597,0.03236281,304.8287702719605,48.5,40000,5.40419340133667,0.3276190173910715,0.26487872199326085,916.1848821504407,64.0
49,12.759701251983643,619.1886290574922,744.5182963114795,3164.9744007271274,-5.914081968407958,48.0,145.18034718024126,0.05,0.09154701232910156,2.2452969551086426,0.025277566,0.03463185,336.2647561505137,48.0,40000,4.682379245758057,0.30836780891957866,0.2688335660721747,1050.9492074893712,80.0
50,13.317053318023682,773.5517579768233,812.742654503972,3343.236549714706,-12.93904238765171,53.0,147.10227029770937,0.05,0.09786534309387207,2.2032687664031982,0.025148358,0.03356366,379.99345633314465,53.0,40000,7.458995819091797,0.29368021718342807,0.24399852033018016,1448.5420650368985,80.0
51,13.223658323287964,807.0439007532917,839.1043939222968,3229.8087200494383,-11.735445777914522,56.5,142.38203191624626,0.05,0.09556913375854492,2.0520646572113037,0.02500218,0.034648687,422.69850077515935,56.5,40000,5.3477044105529785,0.26523093286691896,0.23019337528912454,1310.6034024883838,68.0
52,13.004063606262207,824.0697732324244,848.4062977548136,3539.3661740157877,-17.354305079368196,56.0,136.64719087461938,0.05,0.1171109676361084,2.1984097957611084,0.024888037,0.035600193,462.8356280208859,56.0,40000,4.704867601394653,0.28155329699517917,0.24956685618786462,1499.7972435269735,80.0
53,12.930736303329468,853.799763164646,855.4560190598907,3101.2207117197772,-16.786370606815822,57.5,139.72633508061972,0.05,0.09957623481750488,2.1684882640838623,0.025224496,0.03544016,501.93204153526193,57.5,40000,5.046758651733398,0.26986053363241735,0.24228134483910807,1263.0998657407347,84.0
54,13.407902479171753,1122.5554214700464,935.9513131560701,3507.7197579447216,-11.893835376590587,67.5,150.61304781232468,0.05,0.09188199043273926,2.2636547088623047,0.02515772,0.033175636,563.9943795287404,67.5,40000,7.38162088394165,0.21204201863548042,0.18027965469526977,1431.4316945545247,72.0
55,13.92962908744812,1099.6986636444435,1037.839903460217,4203.812384374651,-15.407878446623096,61.5,146.91542475889193,0.05,0.09132599830627441,2.447028160095215,0.02520196,0.0335829,617.5648079403107,61.5,40000,9.497186422348022,0.22592595676589308,0.2005563547450708,1691.8456903417277,76.0
56,13.418105840682983,1038.4201841317868,951.7904118349187,3502.5992336931104,-15.981489224344974,61.0,147.4396020357287,0.05,0.09210586547851562,2.8637123107910156,0.024942543,0.033269633,659.6503455594584,61.0,40000,10.627194166183472,0.24905163567723296,0.20542318040923582,1793.9140390768025,84.0
57,15.256510972976685,1092.2347790718375,1032.6694661886065,3387.9007378142674,-10.569166740529807,60.0,150.18162964577257,0.05,0.5101487636566162,4.8953986167907715,0.025224606,0.033618823,702.9087889106963,60.0,40000,9.854130029678345,0.20737695603268022,0.18472080894385082,1776.2162589080538,88.0
58,17.09906768798828,1181.3218655261567,1081.9321472815532,3811.3410752407594,-13.03951921899685,62.5,144.1951245271764,0.05,0.11116623878479004,2.513556957244873,0.025307484,0.034651224,750.7500965722425,62.5,40000,5.348859786987305,0.20060137917683907,0.17268103872084586,1948.3165577875643,88.0
59,14.444926500320435,1261.9193626495905,1090.8064353170312,3446.476698994564,-17.047063283667637,67.0,147.32802497463229,0.05,0.09908699989318848,2.652763605117798,0.024983438,0.033383116,801.8670231799773,67.0,40000,6.286912441253662,0.2009644972892848,0.17425233679685365,2107.0003033118983,92.0
60,14.358557224273682,1387.6823358838249,1087.0237266473055,3658.993219869398,-11.57570987925752,71.0,142.0868603183527,0.05,0.10626006126403809,2.624469518661499,0.025131961,0.034648493,860.448554450362,71.0,40000,4.85923433303833,0.18662643884811272,0.1584850778931661,2251.2843974397606,92.0
61,14.358776569366455,1548.472540525082,1080.178895167553,3724.6673357184977,-12.304351027127714,75.0,137.53552237498667,0.05,0.09713411331176758,2.100794553756714,0.025171591,0.035600364,929.2509530578341,75.0,40000,7.305568218231201,0.14932543492725045,0.12618031850072645,2464.8530548844547,96.0
62,14.175274848937988,1517.8681308933242,1144.028752582111,3884.8515696018712,-13.95034966397053,71.0,144.72124769218124,0.05,0.10540390014648438,2.4487743377685547,0.024948332,0.034036048,988.1126708413831,71.0,40000,7.910306215286255,0.16252356804904253,0.13687144169283397,1976.7175053237306,88.0
63,14.66159200668335,1682.1912374997116,1159.8507101859898,4214.306081448579,-18.077540806305336,75.5,145.2374824683271,0.05,0.10875105857849121,2.3499295711517334,0.025274783,0.034242935,1057.520527507216,75.5,40000,11.35254955291748,0.1419107643294444,0.12607991617237754,2035.3400609504781,84.0
64,14.038320302963257,1821.036717049455,1196.3521687069829,4553.488070591345,-16.302197719396972,77.0,139.87777593082825,0.05,0.08605480194091797,2.262298107147217,0.024800621,0.034919195,1133.87214646144,77.0,40000,9.031677484512329,0.1270022834820837,0.11045277712216552,2070.138957090142,84.0
65,14.54038119316101,1876.0694755970658,1092.0956063563692,4028.2537915326116,-17.191056795380423,83.5,138.6596191743771,0.05,0.08412313461303711,2.2345476150512695,0.02522814,0.03564886,1208.0918793750027,83.5,40000,7.935052871704102,0.12760118867051526,0.10361224230278962,2193.3551946613893,84.0
66,13.728692054748535,1884.0685919303096,1161.1676469243637,4109.11503319017,-8.17407361723268,80.5,136.75910041625693,0.05,0.08764171600341797,2.2233731746673584,0.025219927,0.03541164,1275.6895506305336,80.5,40000,5.678177356719971,0.12295631551543593,0.1051679562385235,2154.293339530157,80.0
67,15.253542423248291,1994.976819920281,1270.450606864208,4466.055827125745,-7.148657488545,79.0,142.00756319083197,0.05,0.1295299530029297,2.355624198913574,0.025079831,0.034985043,1347.6182775595084,79.0,40000,8.542454957962036,0.12020418725327378,0.09712259736091669,2206.7782482604325,84.0
68,14.51659345626831,2241.172994330242,1187.6999076506559,4201.830073004922,-10.076163062815,86.5,142.9963020839393,0.05,0.10387492179870605,2.6153571605682373,0.025045121,0.034281548,1436.9737492365819,86.5,40000,3.8848233222961426,0.09734497194481476,0.08002679079821746,2285.257502932401,84.0
69,15.024151086807251,2075.73411734212,1151.419547683817,4240.986612759986,-12.556682411986202,83.5,143.4597690132643,0.05,0.11668753623962402,2.2477035522460938,0.025039727,0.034118794,1500.8497860471357,83.5,40000,6.673265695571899,0.11166928455518214,0.09353211861739985,2305.6407510052736,88.0
70,14.225910902023315,2110.5222448527675,1272.104948386331,4531.703986879108,-11.956598047656552,82.5,146.8999687054734,0.05,0.10390043258666992,2.7450687885284424,0.025227936,0.033188332,1561.817031927699,82.5,40000,8.235637187957764,0.12601129430842561,0.11003006456994657,2536.9872658933978,96.0
71,14.333073139190674,2331.584038718095,1138.063052639627,4083.9398977033975,-15.228341984361556,87.0,140.30543771852365,0.05,0.12242555618286133,2.533796787261963,0.02517966,0.034868043,1638.7937326067386,87.0,40000,9.184489250183105,0.08746019848400473,0.07036254783474964,2502.292278273356,88.0
72,14.066437244415283,2325.4046072133065,1203.9611513062762,4382.387114642039,-4.920946752403263,85.5,145.2048791749585,0.05,0.0898284912109375,2.3080809116363525,0.025139611,0.033886768,1707.4548200673953,85.5,40000,5.845699787139893,0.0871887142650507,0.07762207520245257,2545.993088655846,92.0
73,14.339512825012207,2472.154279062155,1072.1097504243917,4337.558498010833,-4.380043193226528,91.0,145.38119272303626,0.05,0.10210299491882324,2.1616733074188232,0.025293794,0.034188546,1783.9247659668715,91.0,40000,11.747825622558594,0.08208989827072005,0.07508999397766207,2142.851660022729,88.0
74,14.646909952163696,2674.1105944467463,1109.3716802977426,4298.563751371618,-4.568013940888671,90.0,145.35452528582016,0.05,0.08729028701782227,1.8418986797332764,0.024882706,0.03304951,1872.943348814859,90.0,40000,9.631247758865356,0.07220421344026927,0.05999232849169849,2498.970149898701,92.0
75,14.248953104019165,2553.70300500906,1176.2879275130813,4223.410741293286,-11.148639726757098,90.0,143.4429151006144,0.05,0.0961158275604248,2.001227378845215,0.02483483,0.034589656,1941.0193144342793,90.0,40000,9.252301692962646,0.07720198590706671,0.06546857722829667,2533.62164960294,92.0
76,14.731895685195923,2599.998492061503,1167.6627704640798,4408.383003457336,-5.462182738292541,90.0,146.12674711863042,0.05,0.09067225456237793,2.285349130630493,0.025279334,0.03387686,2006.9172321970018,90.0,40000,3.9795186519622803,0.07237574180602664,0.060705138198208095,2265.8614115199102,88.0
77,14.518985033035278,2676.3516470182603,1247.4203082796996,4433.063402063085,-8.326259449530239,87.0,139.10251039084312,0.05,0.0827784538269043,2.266916275024414,0.024991622,0.03459982,2073.8606736791276,87.0,40000,4.125039339065552,0.07081306318933898,0.060206151347871203,2390.0384122898877,92.0
78,14.845813035964966,2884.157635233479,1055.6093266119615,4615.122847938657,-11.170785730888799,94.0,141.91825895558787,0.05,0.09387564659118652,2.352170467376709,0.025080673,0.03379098,2154.8903698345625,94.0,40000,14.195327043533325,0.05633544958512982,0.04823595463108732,2351.9544550230607,88.0
79,14.665583610534668,2779.7332334654943,1198.6814927273892,4359.327694820901,-7.070655943524977,91.0,133.19457305577419,0.05,0.10381603240966797,2.2380428314208984,0.025246076,0.03593671,2217.374656197656,91.0,40000,9.203850269317627,0.060354849217698944,0.04703769406249937,2402.9439602708544,92.0
80,15.44756293296814,2937.8324072895875,1164.9694671566656,4491.290435238621,-8.739262460068662,91.0,139.27924081277723,0.05,0.09406304359436035,2.6386265754699707,0.02532,0.03562665,2289.420431306849,91.0,40000,7.440702438354492,0.05489449344814162,0.0488044878967574,2516.546295752898,92.0
81,16.236730337142944,2910.2004580142575,1092.3760584667655,4763.598442485243,-8.211530662287888,92.0,143.2683428592224,0.05,0.08702683448791504,2.2789978981018066,0.024921313,0.034377858,2351.4984339775897,92.0,40000,4.9297473430633545,0.05105085342514888,0.04591759351232474,2778.5952802288916,92.0
82,14.824789762496948,2896.2651044407708,1158.8915209548745,4818.627626043907,-11.036153551842999,93.0,140.75048513489665,0.05,0.25084805488586426,3.7063615322113037,0.02508003,0.034972522,2405.975101023908,93.0,40000,9.954124927520752,0.05876506365981546,0.04933558166449075,2694.8894290243393,96.0
83,15.020339250564575,3013.9756884199155,1023.0954028821984,4523.305004228021,-10.33707596152872,95.0,140.41527289969667,0.05,0.0894777774810791,2.0302579402923584,0.025002208,0.034083717,2466.775159763509,95.0,40000,4.52133584022522,0.04968868957743691,0.0423481237875505,2990.1994876759813,96.0
84,15.131027936935425,3066.9279951819644,1038.2140516425345,4730.240942807377,5.364817295260252,95.0,143.12705501501432,0.05,0.08839178085327148,2.0255730152130127,0.02537569,0.034155846,2526.7904433053545,95.0,40000,5.250324010848999,0.046185602894097254,0.04011272748150167,2838.0223900492297,92.0
85,14.722159147262573,3011.4984219334006,1125.8985674344638,4591.566914071372,-9.311506728685107,93.5,133.8190541107278,0.05,0.09764790534973145,1.964895486831665,0.02551652,0.03619862,2575.2612411681594,93.5,40000,10.573093891143799,0.05055583849389037,0.041544969800302554,2816.9682754713604,96.0
86,14.965246677398682,3088.9842311773364,1132.161696543508,4654.054488982375,-8.418280221941812,91.5,132.71011588936213,0.05,0.0826120376586914,1.9337072372436523,0.025017912,0.037128706,2626.633540169077,91.5,40000,8.437851190567017,0.0471466335461028,0.0408731753355894,2800.324670712715,92.0
87,15.307828187942505,3252.0418509075184,998.0302124171247,4755.3046770525225,-3.5545468469729484,94.0,132.88304830627936,0.05,0.08914017677307129,2.1167683601379395,0.024911808,0.03512568,2689.174371242921,94.0,40000,4.0420496463775635,0.033217876366584305,0.027187786965809854,2866.9957780699665,92.0
88,15.022516012191772,3299.8050210186407,1043.906828292358,4829.659238259475,-5.358770390108624,96.0,146.18763573726497,0.05,0.09436273574829102,2.420044422149658,0.024338026,0.03338214,2750.2374362204932,96.0,40000,8.377738952636719,0.043284934468582156,0.036145652948722524,2713.471390685379,92.0
89,15.044490575790405,3228.37244906442,1173.5117081797878,4743.678808473467,-7.875158790682289,91.5,133.85163842310993,0.05,0.08604860305786133,2.208588123321533,0.025031734,0.035531264,2798.050937504886,91.5,40000,4.21111273765564,0.04264282008490599,0.03576811185999067,2662.9986810508412,92.0
90,14.833414554595947,3306.604892405651,1013.632217838146,4910.191321650966,-17.08836606831454,95.0,134.00024247386622,0.05,0.08552384376525879,2.1880617141723633,0.02561475,0.03692314,2848.906332994962,95.0,40000,11.202861547470093,0.03747305347673156,0.030723162856222914,2376.486040779828,96.0
91,14.925878047943115,3285.243217143617,1231.8170634036667,5035.400343419194,-4.578160537245133,91.0,135.9266031230661,0.05,0.11325597763061523,2.0446386337280273,0.025076365,0.03527706,2892.5400214098277,91.0,40000,4.165102005004883,0.0404867891935521,0.03294954695734605,2375.8497231982474,96.0
92,14.922357320785522,3473.6281586040527,937.3187936266829,4800.789095801508,1.250971371934176,96.5,142.8560355151733,0.05,0.0804295539855957,2.138576030731201,0.024728717,0.033914864,2950.64883512925,96.5,40000,4.26889181137085,0.03106955201905567,0.026556352938243582,2866.841776542364,96.0
93,14.835404396057129,3473.9389819550283,850.7543772255034,4718.8956420632785,-3.125473697057078,97.0,146.4500761557578,0.05,0.08476543426513672,2.2065696716308594,0.025070272,0.03332617,3002.977849811828,97.0,40000,5.7238547801971436,0.026178893221476655,0.022524436575938705,2465.2199973890583,92.0
94,14.945072412490845,3422.142772176629,1072.8500841138193,4976.896296104453,-5.427533575931423,95.0,137.12234294671524,0.05,0.09675860404968262,2.243562698364258,0.025173824,0.034828667,3044.8943420483083,95.0,40000,8.652226686477661,0.03368140376086639,0.02890273047683904,2396.0544067253945,92.0
